suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.0,Severe and extensive denitrification in the 1999–2000 Arctic winter stratosphere,,2001,10.1029/2001gl013132,79,P. Popp; M. Northway; J. Holecek; R. Gao; D. Fahey; J. Elkins; D. Hurst; P. Romashkin; G. Toon; B. Sen; S. Schauffler; R. Salawitch; C. R. Webster; R. Herman; H. Jost; T. Bui; P. Newman; L. Lait
exclude,0.0,A minor sudden stratospheric warming with a major impact: Transport and polar processing in the 2014/2015 Arctic winter,,2015,10.1002/2015gl065864,79,G. Manney; Z. Lawrence; M. Santee; W. Read; N. Livesey; A. Lambert; L. Froidevaux; H. Pumphrey; M. Schwartz
exclude,0.0,Search for intermediate mass black hole binaries in the first observing run of Advanced LIGO,,2017,10.1103/physrevd.96.022001,78,The Ligo Scientific Collaboration; T. Abbott; R. Abbott; T. Abbott; F. Acernese; K. Ackley; C. Adams; T. Adams; P. Addesso; R. Adhikari; V. Adya; C. Affeldt; M. Afrough; B. Agarwal; K. Agatsuma; N. Aggarwal; O. Aguiar; L. Aiello; A. Ain; B. Allen; G. Allen; A. Allocca; H. Almoubayyed; P. Altin; A. Amato; A. Ananyeva; S. Anderson; W. Anderson; S. Antier; S. Appert; K. Arai; M. Araya; J. Areeda; N. Arnaud; K. Arun; S. Ascenzi; G. Ashton; M. Ast; S. Aston; P. Astone; P. Aufmuth; C. Aulbert; K. AultONeal; A. Ávila-Álvarez; S. Babak; P. Bacon; M. Bader; S. Bae; P. Baker; F. Baldaccini; G. Ballardin; S. Ballmer; S. Banagiri; J. Barayoga; S. Barclay; B. Barish; D. Barker; F. Barone; B. Barr; L. Barsotti; M. Barsuglia; D. Barta; J. Bartlett; I. Bartos; R. Bassiri; A. Basti; J. Batch; C. Baune; M. Bawaj; M. Bazzan; B. B'ecsy; C. Beer; M. Bejger; I. Belahcene; A. Bell; B. Berger; G. Bergmann; C. Berry; D. Bersanetti; A. Bertolini; Z. B.Etienne; J. Betzwieser; S. Bhagwat; R. Bhandare; I. Bilenko; G. Billingsley; C. Billman; J. Birch; R. Birney; O. Birnholtz; S. Biscans; A. Bisht; M. Bitossi; C. Biwer; M. Bizouard; J. Blackburn; J. Blackman; C. Blair; D. Blair; R. Blair; S. Bloemen; O. Bock; N. Bode; M. Boer; G. Bogaert; A. Bohé; F. Bondu; R. Bonnand; B. Boom; R. Bork; V. Boschi; S. Bose; Y. Bouffanais; A. Bozzi; C. Bradaschia; P. Brady; V. Braginsky; M. Branchesi; J. Brau; T. Briant; A. Brillet; M. Brinkmann; V. Brisson; P. Brockill; J. Broida; A. Brooks; D. Brown; D. Brown; N. Brown; S. Brunett; C. Buchanan; A. Buikema; T. Bulik; H. Bulten; A. Buonanno; D. Buskulic; C. Buy; R. Byer; M. Cabero; L. Cadonati; G. Cagnoli; C. Cahillane; J. C. Bustillo; T. Callister; E. Calloni; J. Camp; M. Canepa; P. Canizares; K. Cannon; H. Cao; J. Cao; C. Capano; E. Capocasa; F. Carbognani; S. Caride; M. Carney; J. Diaz; C. Casentini; S. Caudill; M. Cavaglià; F. Cavalier; R. Cavalieri; G. Cella; C. Cepeda; L. Baiardi; G. Cerretani; E. Cesarini; S. Chamberlin; M. Chan; S. Chao; P. Charlton; É. Chassande-Mottin; D. Chatterjee; B. Cheeseboro; H. Chen; Y. Chen; H.-P. Cheng; A. Chincarini; A. Chiummo; T. Chmiel; H. Cho; M. Cho; J. Chow; N. Christensen; Q. Chu; A. J. Chua; S. Chua; A. K. Chung; S. Chung; G. Ciani; R. Ciolfi; C. Cirelli; A. Cirone; F. Clara; J. Clark; F. Cleva; C. Cocchieri; E. Coccia; P. Cohadon; A. Colla; C. Collette; L. Cominsky; M. Constancio; L. Conti; S. Cooper; P. Corban; T. Corbitt; K. Corley; N. Cornish; A. Corsi; S. Cortese; C. Costa; M. Coughlin; S. Coughlin; J. Coulon; S. Countryman; P. Couvares; P. Covas; E. Cowan; D. Coward; M. Cowart; D. Coyne; R. Coyne; J. Creighton; T. Creighton; J. Cripe; S. Crowder; T. Cullen; A. Cumming; L. Cunningham; E. Cuoco; T. D. Canton; S. Danilishin; S. D’Antonio; K. Danzmann; A. Dasgupta; C. F. S. Costa; V. Dattilo; I. Dave; M. Davier; G. Davies; D. Davis; E. Daw; B. Day; S. De; D. DeBra; E. Deelman; J. Degallaix; M. D. Laurentis; S. Del'eglise; W. D. Pozzo; T. Denker; T. Dent; V. Dergachev; R. Rosa; R. Derosa; R. DeSalvo; J. Devenson; R. Devine; S. Dhurandhar; M. Díaz; L. Fiore; M. Giovanni; T. D. Girolamo; A. Lieto; S. Pace; I. Palma; F. Renzo; Zoheyr Doctor; V. Dolique; F. Donovan; K. Dooley; S. Doravari; I. Dorrington; R. Douglas; M. Álvarez; T. Downes; M. Drago; R. Drever; J. Driggers; Z. Du; M. Ducrot; J. Duncan; S. Dwyer; T. Edo; M. Edwards; A. Effler; H. Eggenstein; P. Ehrens; J. Eichholz; S. Eikenberry; R. Eisenstein; R. Essick; T. Etzel; M. Evans; T. Evans; M. Factourovich; V. Fafone; H. Fair; S. Fairhurst; X. Fan; S. Farinon; B. Farr; W. Farr; E. Fauchon-Jones; Marc Favata; M. Fays; H. Fehrmann; J. Feicht; M. Fejer; Á. Fernández-Galiana; I. Ferrante; E. Ferreira; F. Ferrini; F. Fidecaro; I. Fiori; D. Fiorucci; R. Fisher; R. Flaminio; M. Fletcher; H. Fong; P. Forsyth; S. Forsyth; J. Fournier; S. Frasca; F. Frasconi; Z. Frei; A. Freise; R. Frey; V. Frey; E. Fries; P. Fritschel; V. Frolov; P. Fulda; M. Fyffe; H. Gabbard; M. Gabel; B. Gadre; S. Gaebel; J. Gair; L. Gammaitoni; M. Ganija; S. Gaonkar; F. Garufi; S. Gaudio; G. Gaur; V. Gayathri; N. Gehrels; G. Gemme; E. Génin; A. Gennai; D. George; J. George; L. Gergely; V. Germain; S. Ghonge; A. Ghosh; A. Ghosh; S. Ghosh; J. Giaime; K. Giardina; A. Giazotto; K. Gill; L. Glover; E. Goetz; R. Goetz; S. Gomes; G. González; J. Castro; A. Gopakumar; M. Gorodetsky; S. Gossan; M. Gosselin; R. Gouaty; A. Grado; C. Graef; M. Granata; A. Grant; S. Gras; C. Gray; G. Greco; A. Green; P. Groot; H. Grote; S. Grunewald; P. Gruning; G. Guidi; X. Guo; A. Gupta; M. Gupta; K. Gushwa; E. Gustafson; R. Gustafson; B. Hall; E. Hall; G. Hammond; M. Haney; M. Hanke; J. Hanks; C. Hanna; M. Hannam; O. Hannuksela; J. Hanson; T. Hardwick; J. Harms; G. Harry; I. Harry; M. Hart; C. Haster; K. Haughian; J. Healy; A. Heidmann; M. Heintze; H. Heitmann; P. Hello; G. Hemming; M. Hendry; I. Heng; J. Hennig; J. Henry; A. Heptonstall; M. Heurs; S. Hild; D. Hoak; D. Hofman; K. Holt; D. Holz; P. Hopkins; C. Horst; J. Hough; E. Houston; E. Howell; Y. Hu; E. Huerta; D. Huet; B. Hughey; S. Husa; S. Huttner; T. Huynh--Dinh; N. Indik; D. Ingram; R. Inta; G. Intini; H. N. Isa; J. Isac; M. Isi; B. Iyer; K. Izumi; T. Jacqmin; K. Jani; P. Jaranowski; S. Jawahar; F. Jim'enez-Forteza; W. Johnson; D. Jones; R. Jones; R. Jonker; L. Ju; J. Junker; C. Kalaghatgi; V. Kalogera; S. Kandhasamy; G. Kang; J. Kanner; S. Karki; K. Karvinen; M. Kasprzack; M. Katolik; E. Katsavounidis; W. Katzman; S. Kaufer; K. Kawabe; F. K'ef'elian; D. Keitel; A. Kemball; R. Kennedy; C. Kent; J. Key; F. Khalili; I. Khan; S. Khan; Z. Khan; E. Khazanov; N. Kijbunchoo; Chunglee Kim; J. Kim; W. Kim; W. Kim; Y. Kim; S. Kimbrell; E. King; P. King; R. Kirchhoff; J. Kissel; L. Kleybolte; S. Klimenko; P. Koch; S. Koehlenbeck; S. Koley; V. Kondrashov
exclude,0.0,Northern Hemisphere mid‐winter vortex‐displacement and vortex‐split stratospheric sudden warmings: Influence of the Madden‐Julian Oscillation and Quasi‐Biennial Oscillation,,2014,10.1002/2014jd021876,78,Chuanxi Liu; B. Tian; King‐Fai Li; G. Manney; N. Livesey; Y. Yung; D. Waliser
exclude,0.0,1995 Atmospheric Trace Molecule Spectroscopy (ATMOS) linelist.,Applied Optics,1996,10.1364/ao.35.002828,76,L. Brown; M. Gunson; R. Toth; F. Irion; C. Rinsland; A. Goldman
exclude,0.0,Properties of the Binary Black Hole Merger GW 150914,,2016,,74,W. Winkler; C. Wipf; H. Wittel; G. Woan; J. Worden; J. Wright; G. Wu; J. Yablon; W. Yam; H. Yamamoto; C. Yancey; M. Yap; H. Yu; M. Yvert; L. Zangrando; M. Zanolin; J. Zendri; M. Zevin; F. Zhang; L. Zhang; M. Zhang; Y. Zhang; C. Zhao; M. Zhou; Z. Zhou; X. Zhu; M. Zucker; S. Zuraw; J. Zweizig; B. Brügmann; M. Campanelli; M. Clark; D. Hamberger; L. Kidder; M. Kinsey; P. Laguna; S. Ossokine; M. Scheel; B. Szilágyi; S. Teukolsky; Y. Zlochower
exclude,0.0,Temporal decrease in upper atmospheric chlorine,,2006,10.1029/2006gl027600,74,L. Froidevaux; N. Livesey; W. Read; R. Salawitch; J. Waters; B. Drouin; I. MacKenzie; H. Pumphrey; P. Bernath; C. Boone; R. Nassar; S. Montzka; J. Elkins; D. Cunnold; D. Waugh
exclude,0.0,A fast linearized pseudo-spherical two orders of scattering model to account for polarization in vertically inhomogeneous scattering–absorbing media,,2007,10.1016/j.jqsrt.2007.02.011,69,V. Natraj; R. Spurr
exclude,0.0,"Seasonal cycles of O3, CO, and convective outflow at the tropical tropopause",,2006,10.1029/2006gl026602,67,I. Folkins; P. Bernath; C. Boone; G. Lesins; N. Livesey; Anne M. Thompson; K. Walker; J. Witte
exclude,0.0,"An Aircraft-Based Upper Troposphere Lower Stratosphere O3, CO, and H2O Climatology for the Northern Hemisphere",,2010,10.1029/2009jd012731,65,S. Tilmes; L. Pan; P. Hoor; E. Atlas; M. Avery; T. Campos; L. Christensen; G. Diskin; R. Gao; R. Herman; E. Hintsa; M. Loewenstein; Jimena P. Lopez; M. Paige; J. Pittman; J. Podolske; M. R. Proffitt; G. Sachse; C. Schiller; H. Schlager; Jessica B. Smith; N. Spelten; C. Webster; A. Weinheimer; M. Zondlo
exclude,0.0,Application of principal component analysis to high spectral resolution radiative transfer: A case study of the O2 A band,,2005,10.1016/j.jqsrt.2004.12.024,64,V. Natraj; Xun Jiang; R. Shia; Xianglei Huang; J. Margolis; Y. Yung
exclude,0.0,Searches for Continuous Gravitational Waves from 15 Supernova Remnants and Fomalhaut b with Advanced LIGO,Astrophysical Journal,2018,10.3847/1538-4357/ab113b,62,The Ligo Scientific Collaboration; T. Abbott; R. Abbott; T. Abbott; S. Abraham; F. Acernese; K. Ackley; C. Adams; R. Adhikari; V. Adya; C. Affeldt; M. Agathos; K. Agatsuma; N. Aggarwal; O. Aguiar; L. Aiello; A. Ain; P. Ajith; G. Allen; A. Allocca; M. Aloy; P. Altin; A. Amato; A. Ananyeva; S. Anderson; W. Anderson; S. Angelova; S. Antier; S. Appert; K. Arai; M. Araya; J. Areeda; M. Arène; N. Arnaud; K. Arun; S. Ascenzi; G. Ashton; S. Aston; P. Astone; F. Aubin; P. Aufmuth; K. AultONeal; C. Austin; V. Avendano; A. Ávila-Álvarez; S. Babak; P. Bacon; F. Badaracco; M. Bader; S. Bae; P. Baker; F. Baldaccini; G. Ballardin; S. Ballmer; S. Banagiri; J. Barayoga; S. Barclay; B. Barish; D. Barker; K. Barkett; S. Barnum; F. Barone; B. Barr; L. Barsotti; M. Barsuglia; D. Barta; J. Bartlett; I. Bartos; R. Bassiri; A. Basti; M. Bawaj; J. Bayley; M. Bazzan; B. B'ecsy; M. Bejger; I. Belahcene; A. Bell; D. Beniwal; B. Berger; G. Bergmann; S. Bernuzzi; J. Bero; C. Berry; D. Bersanetti; A. Bertolini; J. Betzwieser; R. Bhandare; J. Bidler; I. Bilenko; S. Bilgili; G. Billingsley; J. Birch; R. Birney; O. Birnholtz; S. Biscans; S. Biscoveanu; A. Bisht; M. Bitossi; M. Bizouard; J. Blackburn; C. Blair; D. Blair; R. Blair; S. Bloemen; N. Bode; M. Boer; Y. Boetzel; G. Bogaert; F. Bondu; E. Bonilla; R. Bonnand; P. Booker; B. Boom; C. Booth; R. Bork; V. Boschi; S. Bose; K. Bossie; V. Bossilkov; J. Bosveld; Y. Bouffanais; A. Bozzi; C. Bradaschia; P. Brady; A. Bramley; M. Branchesi; J. Brau; T. Briant; J. Briggs; F. Brighenti; A. Brillet; M. Brinkmann; V. Brisson; P. Brockill; A. Brooks; D. Brown; S. Brunett; A. Buikema; T. Bulik; H. Bulten; A. Buonanno; D. Buskulic; C. Buy; R. Byer; M. Cabero; L. Cadonati; G. Cagnoli; C. Cahillane; J. C. Bustillo; T. Callister; E. Calloni; J. Camp; W. Campbell; K. Cannon; H. Cao; J. Cao; E. Capocasa; F. Carbognani; S. Caride; M. Carney; Gregorio Carullo; J. Diaz; C. Casentini; S. Caudill; M. Cavaglià; F. Cavalier; R. Cavalieri; G. Cella; P. Cerdá-Durán; G. Cerretani; E. Cesarini; O. Chaibi; K. Chakravarti; S. Chamberlin; M. Chan; S. Chao; P. Charlton; E. Chase; É. Chassande-Mottin; D. Chatterjee; M. Chaturvedi; B. Cheeseboro; H. Chen; X. Chen; Y. Chen; H.-P. Cheng; C. Cheong; H. Chia; A. Chincarini; A. Chiummo; G. Cho; H. Cho; M. Cho; N. Christensen; Q. Chu; S. Chua; K. Chung; S. Chung; G. Ciani; A. Ciobanu; R. Ciolfi; F. Cipriano; A. Cirone; F. Clara; J. Clark; P. Clearwater; F. Cleva; C. Cocchieri; E. Coccia; P. Cohadon; D. Cohen; R. Colgan; M. Colleoni; C. Collette; C. Collins; L. Cominsky; M. Constancio; L. Conti; S. Cooper; P. Corban; T. Corbitt; I. Cordero-Carrión; K. Corley; N. Cornish; A. Corsi; S. Cortese; C. Costa; R. Cotesta; M. Coughlin; S. Coughlin; J. Coulon; S. Countryman; P. Couvares; P. Covas; E. Cowan; D. Coward; M. Cowart; D. Coyne; R. Coyne; J. Creighton; T. Creighton; J. Cripe; M. Croquette; S. Crowder; T. Cullen; A. Cumming; L. Cunningham; E. Cuoco; T. D. Canton; G. Dálya; S. Danilishin; S. D’Antonio; K. Danzmann; A. Dasgupta; C. F. S. Costa; L. Datrier; V. Dattilo; I. Dave; M. Davier; D. Davis; E. Daw; D. DeBra; M. Deenadayalan; J. Degallaix; M. D. Laurentis; S. Del'eglise; W. D. Pozzo; L. Demarchi; N. Demos; T. Dent; R. Pietri; J. Derby; R. Rosa; C. Rossi; R. DeSalvo; O. D. Varona; S. Dhurandhar; M. Díaz; T. Dietrich; L. Fiore; M. Giovanni; T. D. Girolamo; A. Lieto; B. Ding; S. Pace; I. Palma; F. Renzo; A. Dmitriev; Zoheyr Doctor; F. Donovan; K. Dooley; S. Doravari; I. Dorrington; T. Downes; M. Drago; J. Driggers; Z. Du; J. Ducoin; P. Dupej; S. Dwyer; P. Easter; T. Edo; M. Edwards; A. Effler; P. Ehrens; J. Eichholz; S. Eikenberry; M. Eisenmann; R. Eisenstein; R. Essick; H. Estellés; D. Estevez; Z. Etienne; T. Etzel; M. Evans; T. Evans; V. Fafone; H. Fair; S. Fairhurst; X. Fan; S. Farinon; B. Farr; W. Farr; E. Fauchon-Jones; Marc Favata; M. Fays; M. Fazio; C. Fee; J. Feicht; M. Fejer; F. Feng; Á. Fernández-Galiana; I. Ferrante; E. Ferreira; T. A. Ferreira; F. Ferrini; F. Fidecaro; I. Fiori; D. Fiorucci; M. Fishbach; R. Fisher; J. Fishner; M. Fitz-Axen; R. Flaminio; M. Fletcher; E. Flynn; H. Fong; J. Font; P. Forsyth; J. Fournier; S. Frasca; F. Frasconi; Z. Frei; A. Freise; R. Frey; V. Frey; P. Fritschel; V. Frolov; P. Fulda; M. Fyffe; H. Gabbard; B. Gadre; S. Gaebel; J. Gair; L. Gammaitoni; M. Ganija; S. Gaonkar; A. García; C. García-Quirós; F. Garufi; B. Gateley; S. Gaudio; G. Gaur; V. Gayathri; G. Gemme; E. Génin; A. Gennai; D. George; J. George; L. Gergely; V. Germain; S. Ghonge; A. Ghosh; A. Ghosh; S. Ghosh; B. Giacomazzo; J. Giaime; K. Giardina; A. Giazotto; K. Gill; G. Giordano; L. Glover; P. Godwin; E. Goetz; R. Goetz; B. Goncharov; G. González; J. Castro; A. Gopakumar; M. Gorodetsky; S. Gossan; M. Gosselin; R. Gouaty; A. Grado; C. Graef; M. Granata; A. Grant; S. Gras; P. Grassia; C. Gray; R. Gray; G. Greco; A. Green; R. Green; E. Gretarsson; P. Groot; H. Grote; S. Grunewald; P. Gruning; G. Guidi; H. Gulati; Y. Guo; A. Gupta; M. Gupta; E. Gustafson; R. Gustafson; L. Haegel; O. Halim; B. Hall; E. Hall; E. Hamilton; G. Hammond; M. Haney; M. Hanke; J. Hanks; C. Hanna; O. Hannuksela; J. Hanson; T. Hardwick; K. Haris; J. Harms; G. Harry; I. Harry; C. Haster; K. Haughian; F. Hayes; J. Healy; A. Heidmann; M. Heintze; H. Heitmann; P. Hello; G. Hemming; M. Hendry; I. Heng; J. Hennig; A. Heptonstall; F. Vivanco; M. Heurs; S. Hild; T. Hinderer; D. Hoak; S. Hochheim; D. Hofman; A. M. Holgado; N. Holland; K. Holt; D. Holz; P. Hopkins; C. Horst; J. Hough; E. Howell; C. Hoy; A. Hreibi; E. Huerta; D. Huet; B. Hughey; M. Hulko; S. Husa; S. Huttner; T. Huynh--Dinh; B. Idzkowski; A. Iess; C. Ingram; R. Inta; G. Intini; B. Irwin; H. N. Isa; J. Isac; M. Isi; B. Iyer; K. Izumi; T. Jacqmin; S. Jadhav; K. Jani; N. Janthalur; P. Jaranowski; A. Jenkins; J. Jiang; D. S. Johnson; A. Jones
exclude,0.0,Characterizing sampling biases in the trace gas climatologies of the SPARC Data Initiative,,2013,10.1002/jgrd.50874,62,M. Toohey; M. Hegglin; S. Tegtmeier; J. Anderson; J. Añel; A. Bourassa; S. Brohede; D. Degenstein; L. Froidevaux; R. Fuller; B. Funke; J. Gille; Alan G. Jones; Y. Kasai; Kirstin Krüger; E. Kyrölä; J. Neu; A. Rozanov; Lesley Smith; J. Urban; T. Clarmann; K. Walker; R. H. Wang
exclude,0.0,First results of MIPAS/ENVISAT with operational Level 2 code,,2004,10.1016/s0273-1177(03)00584-2,61,B. Carli; D. Alpaslan; M. Carlotti; E. Castelli; S. Ceccherini; B. Dinelli; A. Dudhia; J. Flaud; M. Hoepfner; V. Jay; L. Magnani; H. Oelhaf; V. Payne; C. Piccolo; M. Prosperi; P. Raspollini; J. Remedios; M. Ridolfi; R. Spang
exclude,0.0,Search for gravitational waves from Scorpius X-1 in the first Advanced LIGO observing run with a hidden Markov model,,2017,10.1103/physrevd.95.122003,61,The Ligo Scientific Collaboration; T. Abbott; R. Abbott; T. Abbott; F. Acernese; K. Ackley; C. Adams; T. Adams; P. Addesso; R. Adhikari; V. Adya; C. Affeldt; M. Afrough; B. Agarwal; K. Agatsuma; N. Aggarwal; O. Aguiar; L. Aiello; A. Ain; P. Ajith; B. Allen; G. Allen; A. Allocca; H. Almoubayyed; P. Altin; A. Amato; A. Ananyeva; S. Anderson; W. Anderson; S. Antier; S. Appert; K. Arai; M. Araya; J. Areeda; N. Arnaud; K. Arun; S. Ascenzi; G. Ashton; M. Ast; S. Aston; P. Astone; P. Aufmuth; C. Aulbert; K. AultONeal; A. Ávila-Álvarez; S. Babak; P. Bacon; M. Bader; S. Bae; P. Baker; F. Baldaccini; G. Ballardin; S. Ballmer; S. Banagiri; J. Barayoga; S. Barclay; B. Barish; D. Barker; F. Barone; B. Barr; L. Barsotti; M. Barsuglia; D. Barta; J. Bartlett; I. Bartos; R. Bassiri; A. Basti; J. Batch; C. Baune; M. Bawaj; M. Bazzan; B. B'ecsy; C. Beer; M. Bejger; I. Belahcene; A. Bell; B. Berger; G. Bergmann; C. Berry; D. Bersanetti; A. Bertolini; Z. B.Etienne; J. Betzwieser; S. Bhagwat; R. Bhandare; I. Bilenko; G. Billingsley; C. Billman; J. Birch; R. Birney; O. Birnholtz; S. Biscans; A. Bisht; M. Bitossi; C. Biwer; M. Bizouard; J. Blackburn; J. Blackman; C. Blair; D. Blair; R. Blair; S. Bloemen; O. Bock; N. Bode; M. Boer; G. Bogaert; A. Bohé; F. Bondu; R. Bonnand; B. Boom; R. Bork; V. Boschi; S. Bose; Y. Bouffanais; A. Bozzi; C. Bradaschia; P. Brady; V. Braginsky; M. Branchesi; J. Brau; T. Briant; A. Brillet; M. Brinkmann; V. Brisson; P. Brockill; J. Broida; A. Brooks; D. Brown; D. Brown; N. Brown; S. Brunett; C. Buchanan; A. Buikema; T. Bulik; H. Bulten; A. Buonanno; D. Buskulic; C. Buy; R. Byer; M. Cabero; L. Cadonati; G. Cagnoli; C. Cahillane; J. C. Bustillo; T. Callister; E. Calloni; J. Camp; M. Canepa; P. Canizares; K. Cannon; H. Cao; J. Cao; C. Capano; E. Capocasa; F. Carbognani; S. Caride; M. Carney; J. Diaz; C. Casentini; S. Caudill; M. Cavaglià; F. Cavalier; R. Cavalieri; G. Cella; C. Cepeda; L. Baiardi; G. Cerretani; E. Cesarini; S. Chamberlin; M. Chan; S. Chao; P. Charlton; É. Chassande-Mottin; D. Chatterjee; B. Cheeseboro; H. Chen; Y. Chen; H.-P. Cheng; A. Chincarini; A. Chiummo; T. Chmiel; H. Cho; M. Cho; J. Chow; N. Christensen; Q. Chu; A. J. Chua; S. Chua; A. K. Chung; S. Chung; G. Ciani; R. Ciolfi; C. Cirelli; A. Cirone; F. Clara; J. Clark; F. Cleva; C. Cocchieri; E. Coccia; P. Cohadon; A. Colla; C. Collette; L. Cominsky; M. Constancio; L. Conti; S. Cooper; P. Corban; T. Corbitt; K. Corley; N. Cornish; A. Corsi; S. Cortese; C. Costa; M. Coughlin; S. Coughlin; J. Coulon; S. Countryman; P. Couvares; P. Covas; E. Cowan; D. Coward; M. Cowart; D. Coyne; R. Coyne; J. Creighton; T. Creighton; J. Cripe; S. Crowder; T. Cullen; A. Cumming; L. Cunningham; E. Cuoco; T. D. Canton; S. Danilishin; S. D’Antonio; K. Danzmann; A. Dasgupta; C. F. S. Costa; V. Dattilo; I. Dave; M. Davier; G. Davies; D. Davis; E. Daw; B. Day; S. De; D. DeBra; E. Deelman; J. Degallaix; M. D. Laurentis; S. Del'eglise; W. D. Pozzo; T. Denker; T. Dent; V. Dergachev; R. Rosa; R. Derosa; R. DeSalvo; J. Devenson; R. Devine; S. Dhurandhar; M. Díaz; L. Fiore; M. Giovanni; T. D. Girolamo; A. Lieto; S. Pace; I. Palma; F. Renzo; Zoheyr Doctor; V. Dolique; F. Donovan; K. Dooley; S. Doravari; I. Dorrington; R. Douglas; M. Álvarez; T. Downes; M. Drago; R. Drever; J. Driggers; Z. Du; M. Ducrot; J. Duncan; S. Dwyer; T. Edo; M. Edwards; A. Effler; H. Eggenstein; P. Ehrens; J. Eichholz; S. Eikenberry; R. Essick; T. Etzel; M. Evans; T. Evans; M. Factourovich; V. Fafone; H. Fair; S. Fairhurst; X. Fan; S. Farinon; B. Farr; W. Farr; E. Fauchon-Jones; Marc Favata; M. Fays; H. Fehrmann; J. Feicht; M. Fejer; Á. Fernández-Galiana; I. Ferrante; E. Ferreira; F. Ferrini; F. Fidecaro; I. Fiori; D. Fiorucci; R. Fisher; R. Flaminio; M. Fletcher; H. Fong; P. Forsyth; S. Forsyth; J. Fournier; S. Frasca; F. Frasconi; Z. Frei; A. Freise; R. Frey; V. Frey; E. Fries; P. Fritschel; V. Frolov; P. Fulda; M. Fyffe; H. Gabbard; M. Gabel; B. Gadre; S. Gaebel; J. Gair; L. Gammaitoni; M. Ganija; S. Gaonkar; F. Garufi; S. Gaudio; G. Gaur; V. Gayathri; N. Gehrels; G. Gemme; E. Génin; A. Gennai; D. George; J. George; L. Gergely; V. Germain; S. Ghonge; A. Ghosh; A. Ghosh; S. Ghosh; J. Giaime; K. Giardina; A. Giazotto; K. Gill; L. Glover; E. Goetz; R. Goetz; S. Gomes; G. González; J. Castro; A. Gopakumar; M. Gorodetsky; S. Gossan; M. Gosselin; R. Gouaty; A. Grado; C. Graef; M. Granata; A. Grant; S. Gras; C. Gray; G. Greco; A. Green; P. Groot; H. Grote; S. Grunewald; P. Gruning; G. Guidi; X. Guo; A. Gupta; M. Gupta; K. Gushwa; E. Gustafson; R. Gustafson; B. Hall; E. Hall; G. Hammond; M. Haney; M. Hanke; J. Hanks; C. Hanna; O. Hannuksela; J. Hanson; T. Hardwick; J. Harms; G. Harry; I. Harry; M. Hart; C. Haster; K. Haughian; J. Healy; A. Heidmann; M. Heintze; H. Heitmann; P. Hello; G. Hemming; M. Hendry; I. Heng; J. Hennig; J. Henry; A. Heptonstall; M. Heurs; S. Hild; D. Hoak; D. Hofman; K. Holt; D. Holz; P. Hopkins; C. Horst; J. Hough; E. Houston; E. Howell; Y. Hu; E. Huerta; D. Huet; B. Hughey; S. Husa; S. Huttner; T. Huynh--Dinh; N. Indik; D. Ingram; R. Inta; G. Intini; H. N. Isa; J. Isac; M. Isi; B. Iyer; K. Izumi; T. Jacqmin; K. Jani; P. Jaranowski; S. Jawahar; F. Jim'enez-Forteza; W. Johnson; D. Jones; R. Jones; R. Jonker; L. Ju; J. Junker; C. Kalaghatgi; V. Kalogera; S. Kandhasamy; G. Kang; J. Kanner; S. Karki; K. Karvinen; M. Kasprzack; M. Katolik; E. Katsavounidis; W. Katzman; S. Kaufer; K. Kawabe; F. K'ef'elian; D. Keitel; A. Kemball; R. Kennedy; C. Kent; J. Key; F. Khalili; I. Khan; S. Khan; Z. Khan; E. Khazanov; N. Kijbunchoo; Chunglee Kim; J. Kim; W. Kim; W. Kim; Y. Kim; S. Kimbrell; E. King; P. King; R. Kirchhoff; J. Kissel; L. Kleybolte; S. Klimenko; P. Koch; S. Koehlenbeck; S. Koley; V. Kondrashov; A. Kontos
exclude,0.0,"Subsidence, mixing, and denitrification of Arctic polar vortex air measured during POLARIS",,1999,10.1029/1999jd900463,61,M. Rex; R. Salawitch; G. Toon; B. Sen; J. Margitan; G. Osterman; J. Blavier; R. Gao; S. Donnelly; E. Keim; J. Neuman; D. Fahey; C. Webster; D. Scott; R. Herman; R. May; E. Moyer; M. Gunson; F. Irion; A. Chang; C. Rinsland; T. Bui
exclude,0.0,Development of human health damage factors for PM2.5 based on a global chemical transport model,The International Journal of Life Cycle Assessment,2018,10.1007/s11367-014-0837-8,60,Longlong Tang; T. Nagashima; K. Hasegawa; T. Ohara; K. Sudo; N. Itsubo
exclude,0.0,Line parameters including temperature dependences of self- and air-broadened line shapes of 12 C 16 O 2 : 1.6-μm region,,2016,10.1016/j.jqsrt.2015.12.020,59,V. Devi; D. Benner; K. Sung; L. Brown; T. Crawford; C. Miller; B. Drouin; V. Payne; Shanshan Yu; M. Smith; A. Mantz; R. Gamache
