suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.07,HESS Opinions : Improving the evaluation of 1 groundwater representation in continental to 2 global scale models 3 4,,2020,,0,T. Gleeson; T. Wagener; P. Döll; S. Zipper; C. West; Yoshihide; Wada; Richard Taylor; B. Scanlon; R. Rosolem; S. Rahman; Nurudeen Oshinlaja; R. Maxwell; M. Lo; Hyungjun Kim; M. Hill; A. Hartmann; G. Fogg; J. Famiglietti; A. Ducharne; I. Graaf; M. Cuthbert; L. Condon; Etienne; Bresciani; M. Bierkens
exclude,0.07,The Western States Water Mission: A Hyper-Resolution Hydrological Modeling and Data Integration Platform,,2016,,0,J. Famiglietti; R. Basilio; A. Trangsrud; K. Andreadis; Dan Cricthon; C. David; T. Farr; S. Malhotra; K. Neff; J. Reager
exclude,0.07,Sensitivity of Ocean Processes to Changes and Uncertainties in Global River Discharge,,2015,,0,H. Chandanpurkar; S. Yeager; J. Reager; J. Famiglietti
exclude,0.07,Assessing the impacts of water management on evapotranspiration in the Colorado River Basin,,2014,,0,S. Castle; J. Reager; B. Thomas; A. Purdy; M. Lo; M. Rodell; J. Famiglietti
exclude,0.07,Statistical analysis of climate-driven spatio-temporal variations of GRACE Total Water Storage in the Amazon River basin,,2012,,0,C. Linage; Hyungjun Kim; J. Famiglietti
exclude,0.07,The influence of ENSO on global surface water storage using GRACE,,2011,,0,T. Phillips; R. Nerem; B. Fox‐Kemper; J. Famiglietti; B. Rajagopalan
exclude,0.07,Title Hyperresolution global land surface modeling : Meeting a grand challenge for monitoring Earth ' s terrestrial water Permalink,,2011,,0,E. Wood; J. Roundy; T. Troy; L. V. Beek; M. Bierkens; E. Blyth; A. Roo; P. Döll; M. Ek; J. Famiglietti; D. Gochis; N. Giesen; P. Houser; P. Jaffé; S. Kollet; B. Lehner; D. Lettenmaier; Christa Peters; Lidard; M. Sivapalan; J. Sheffield; A. Wade; P. Whitehead
exclude,0.07,River Basin Scale Water Balance Using GRACE,,2011,,0,E. McWilliams; M. Rodell; H. Beaudoing; J. Famiglietti
exclude,0.07,Continental Water Storage Changes From GRACE And GLDAS,,2004,,0,T. Syed; J. Famiglietti; M. Rodell; Johnny Chen; K. Seo; C. Wilson
exclude,0.07,Exploring the Effect of River Spatial Variability on SWOT Discharge Accuracy,Advances in Water Resources,2026,10.1016/j.advwatres.2026.105384,0,Yushan Zhang; Michael Durand; S. Coss; R. Frasson; E. Prior; C. Gleason
exclude,0.07,Measurement of River Widths and Heights from ArcticDEM and High-Resolution Satellite Imagery,,2019,,0,B. Yadav; C. Dai; M. Durand; I. Howat; R. Frasson
exclude,0.07,Expected contribution of SWOT to estimates of global river discharge,,2019,,0,M. Durand; C. Gleason; T. Pavelsky; R. Frasson
exclude,0.07,A User Needs Assessment for the next Mass Change Satellite Mission,,2020,10.5194/egusphere-egu2020-12732,0,M. Srinivasan; M. Rodell; J. Reager; B. Doorn; Laura J. Rogers
exclude,0.07,Towards a better understanding of flood generation and surface water inundation mechanisms using NASA remote sensing data products,,2017,,0,J. Lucey; J. Reager; S. Lopez
exclude,0.07,Satellite Observations of Groundwater Storage Variations and Their Application for Water Security Monitoring,,2015,,0,M. Rodell; J. Famiglietti; B. Li; S. Kumar; J. Reager
exclude,0.047,"The future of evapotranspiration: Global requirements for ecosystem functioning, carbon and climate feedbacks, agricultural management, and water resources",,2017,10.1002/2016wr020175,779,J. Fisher; F. Melton; E. Middleton; C. Hain; Martha C. Anderson; R. Allen; M. Mccabe; S. Hook; D. Baldocchi; P. Townsend; A. Kilic; K. Tu; Diego D. Miralles; J. Perret; J. Lagouarde; D. Waliser; A. Purdy; A. French; D. Schimel; J. Famiglietti; G. Stephens; E. Wood
exclude,0.047,The Helioseismic and Magnetic Imager (HMI) Vector Magnetic Field Pipeline: SHARPs – Space-Weather HMI Active Region Patches,,2014,10.1007/s11207-014-0529-3,678,M. Bobra; Xudong Sun; J. Hoeksema; M. Turmon; Yang Liu; K. Hayashi; G. Barnes; K. Leka
exclude,0.047,Analysis of terrestrial water storage changes from GRACE and GLDAS,,2008,10.1029/2006wr005779,570,T. Syed; J. Famiglietti; M. Rodell; Jianli Chen; C. Wilson
exclude,0.047,A GRACE‐based water storage deficit approach for hydrological drought characterization,,2014,10.1002/2014gl059323,438,Alys C. Thomas; J. Reager; J. Famiglietti; M. Rodell
exclude,0.047,River basin flood potential inferred using GRACE gravity observations at several months lead time,,2014,10.1038/ngeo2203,256,J. Reager; B. Thomas; J. Famiglietti
exclude,0.047,"An intercomparison of remote sensing river discharge estimation algorithms from measurements of river height, width, and slope",,2016,10.1002/2015wr018434,209,Michael Durand; C. Gleason; P. Garambois; D. Bjerklie; L. Smith; H. Roux; E. Rodríguez; Paul D. Bates; T. Pavelsky; J. Monnier; Xiao-Ming Chen; G. Baldassarre; J. Fiset; Nicolas Flipo; R. Frasson; J. Fulton; N. Goutal; F. Hossain; E. Humphries; J. Minear; Micah M. Mukolwe; J. Neal; S. Ricci; Brett F. Sanders; G. Schumann; J. Schubert; L. Vilmin
exclude,0.047,Identifying Climate-Induced Groundwater Depletion in GRACE Observations,Scientific Reports,2019,10.1038/s41598-019-40155-y,192,B. Thomas; J. Famiglietti
exclude,0.047,Validation of GRACE based groundwater storage anomaly using in-situ groundwater level measurements in India,,2016,10.1016/j.jhydrol.2016.10.042,180,S. Bhanja; A. Mukherjee; D. Saha; I. Velicogna; J. Famiglietti
exclude,0.047,GRACE-Based Estimates of Terrestrial Freshwater Discharge from Basin to Continental Scales,,2007,10.1175/2008jhm993.1,173,T. Syed; J. Famiglietti; D. Chambers
exclude,0.047,Satellite-based global-ocean mass balance estimates of interannual variability and emerging trends in continental freshwater discharge,Proceedings of the National Academy of Sciences of the United States of America,2010,10.1073/pnas.1003292107,165,T. Syed; J. Famiglietti; D. Chambers; J. Willis; K. Hilburn
exclude,0.047,Hydrology: Water from on high,Nature,2006,10.1038/444562a,141,D. Lettenmaier; J. Famiglietti
exclude,0.047,Gravity Recovery and Climate Experiment (GRACE) detection of water storage changes in the Three Gorges Reservoir of China and comparison with in situ measurements,,2011,10.1029/2011wr010534,139,Xianwei Wang; C. de Linage; J. Famiglietti; C. Zender
exclude,0.047,Water cycle science enabled by the GRACE and GRACE-FO satellite missions,Nature Water,2023,10.1038/s44221-022-00005-0,130,M. Rodell; J. Reager
exclude,0.047,Continental patterns of submarine groundwater discharge reveal coastal vulnerabilities,Science,2016,10.1126/science.aag1058,124,A. Sawyer; C. David; J. Famiglietti
exclude,0.047,Mesh type tradeoffs in 2D hydrodynamic modeling of flooding with a Godunov-based flow solver,,2014,10.1016/j.advwatres.2014.02.013,123,Byung-Hyun Kim; B. Sanders; J. Schubert; J. Famiglietti
exclude,0.047,Characterizing Drought in India Using GRACE Observations of Terrestrial Water Storage Deficit,,2017,10.1175/jhm-d-16-0047.1,119,D. Sinha; T. Syed; J. Famiglietti; J. Reager; R. C. Thomas
exclude,0.047,Fate of Water Pumped from Underground and Contributions to Sea Level Rise,,2016,10.1038/nclimate3001,117,Y. Wada; M. Lo; P. Yeh; J. Reager; J. Famiglietti; R. Wu; Y. Tseng
exclude,0.047,Precipitation Intensity Effects on Groundwater Recharge in the Southwestern United States,,2016,10.3390/w8030090,116,B. Thomas; A. Behrangi; J. Famiglietti
exclude,0.047,The influence of ENSO on global terrestrial water storage using GRACE,,2012,10.1029/2012gl052495,116,T. Phillips; R. Nerem; B. Fox‐Kemper; J. Famiglietti; B. Rajagopalan
exclude,0.047,Mapping Yearly Fine Resolution Global Surface Ozone through the Bayesian Maximum Entropy Data Fusion of Observations and Model Output for 1990-2017.,Environmental Science and Technology,2021,10.1021/acs.est.0c07742,82,Marissa N Delang; Jacob S. Becker; Kai‐Lan Chang; M. Serre; O. Cooper; M. Schultz; S. Schröder; Xiao Lu; Lin Zhang; M. Deushi; B. Josse; C. Keller; J. Lamarque; Meiyun Lin; Junhua Liu; V. Marécal; S. Strode; K. Sudo; S. Tilmes; Li Zhang; S. Cleland; Elyssa L. Collins; M. Brauer; J. West
exclude,0.047,Monitoring groundwater storage changes in complex basement aquifers: An evaluation of the GRACE satellites over East Africa,,2016,10.1002/2016wr018846,78,J. Nanteza; C. Linage; B. Thomas; J. Famiglietti
exclude,0.047,Toward hyper‐resolution land‐surface modeling: The effects of fine‐scale topography and soil texture on CLM4.0 simulations over the Southwestern U.S.,,2015,10.1002/2014wr015686,61,R. S. Singh; J. Reager; N. L. Miller; J. Famiglietti
exclude,0.047,Assessing variability of evapotranspiration over the Ganga river basin using water balance computations,,2014,10.1002/2013wr013518,47,T. Syed; P. Webster; J. Famiglietti
exclude,0.047,Automated probabilistic classification of transients and variables,,2008,10.1002/asna.200710943,42,A. Mahabal; S. Djorgovski; M. Turmon; J. Jewell; R. Williams; A. Drake; M. Graham; C. Donalek; E. Glikman; PQ Team
exclude,0.047,"Assessing surface water consumption using remotely‐sensed groundwater, evapotranspiration, and precipitation",,2012,10.1029/2012gl052400,37,R. Anderson; M. Lo; J. Famiglietti
exclude,0.047,The Dominant Global Modes of Recent Internal Sea Level Variability,Journal of Geophysical Research - Oceans,2019,10.1029/2018jc014635,30,B. Hamlington; S. Cheon; C. Piecuch; K. Karnauskas; P. Thompson; K.‐Y. Kim; J. Reager; F. Landerer; T. Frederikse
exclude,0.047,A comparative study of the water budgets of lawns under three management scenarios,Urban Ecosystems,2014,10.1007/s11252-014-0361-4,28,N. Bijoor; D. Pataki; D. Haver; J. Famiglietti
exclude,0.047,Wildfire Trend Analysis over the Contiguous United States Using Remote Sensing Observations,Remote Sensing,2020,10.3390/rs12162565,28,J. Salguero; Jingjing Li; A. Farahmand; J. Reager
exclude,0.047,Flashes in a star stream: Automated classification of astronomical transient events,IEEE International Conference on e-Science,2012,10.1109/escience.2012.6404437,27,S. Djorgovski; A. Mahabal; C. Donalek; M. Graham; A. Drake; B. Moghaddam; M. Turmon
exclude,0.047,A multi-sensor approach for increased measurements of floods and their societal impacts from space,Communications Earth &amp; Environment,2023,10.1038/s43247-023-01129-1,26,D. Munasinghe; R. Frasson; C. David; M. Bonnema; G. Schumann; G. Brakenridge
exclude,0.047,A framework for quantifying sustainable yield under California’s Sustainable Groundwater Management Act (SGMA),Sustainable Water Resources Management,2018,10.1007/s40899-018-0283-z,24,M. Miro; J. Famiglietti
exclude,0.047,Towards an Automated Classification of Transient Events in Synoptic Sky Surveys,,2011,,21,S. Djorgovski; C. Donalek; A. Mahabal; B. Moghaddam; M. Turmon; M. Graham; A. Drake; N. Sharma; Y. Chen
exclude,0.047,Amplitude Modulation of Seasonal Variability in Terrestrial Water Storage,Geophysical Research Letters,2019,10.1029/2019gl082272,19,B. Hamlington; J. Reager; H. Chandanpurkar; Kwang-Yul Kim
exclude,0.047,Using river hypsometry to improve remote sensing of river discharge,Remote Sensing of Environment,2024,10.1016/j.rse.2024.114455,13,M. Durand; Chunli Dai; Joachim Moortgat; Bidhyananda Yadav; R. Frasson; Ziwei Li; Kylie Wadkwoski; Ian M. Howat; T. Pavelsky
exclude,0.047,Standard exoplanet yield evaluation for the LUVOIR and HabEx concept studies,Optical Engineering + Applications,2019,10.1117/12.2530668,13,R. Morgan; D. Savransky; M. Turmon; B. Mennesson; E. Mamajek; S. Shaklan; Gabriel J. Soto; K. Stapelfeldt; Walker L. Dula; D. Keithly
exclude,0.047,Establishing a Framework for Community Modeling in Hydrologic Science: Recommendations from the CUAHSI CHyMP Initiative,,2012,10.4211/techrpts.20110517.tr10,10,J. Arrigo; J. Famiglietti; L. Murdoch; V. Lakshmi; R. Hooper
exclude,0.047,Using enhanced GRACE water storage data to improve drought detection by the U.S. and North American Drought Monitors,IEEE International Geoscience and Remote Sensing Symposium,2010,10.1109/igarss.2010.5654237,10,R. Houborg; M. Rodell; J. Lawrimore; Bailing Li; R. Reichle; R. Heim; Matthew Rosencrans; R. Tinker; J. Famiglietti; M. Svoboda; B. Wardlow; B. Zaitchik
exclude,0.047,The Global Groundwater Crisis and Management Implications for Food and Water Security,,2017,,8,J. Famiglietti; M. Rodell; A. Richey; J. Reager
exclude,0.047,HabEx yield modeling with for systems engineering (Conference Presentation),,2017,10.1117/12.2274678,8,M. Bottom; R. Morgan; M. Turmon; B. Mennesson; K. Warfield; D. Savransky; C. Delacroix; H. MacEwen; J. Breckinridge
exclude,0.047,Mesh type tradeoffs in 2D hydrodynamic modeling of ﬂooding with a Godunov-based ﬂow solver Advances in Water Resources,,2014,,4,Byung-Hyun Kim; B. Sanders; J. Schubert; J. Famiglietti
exclude,0.047,Groundwater and Terrestrial Water Storage,,2011,10.1175/1520-0477-92.6.s1,3,M. Rodell; D. Chambers; J. Famiglietti
exclude,0.047,Filters to estimate water storage variations from GRACE,,2005,10.1007/3-540-27432-4_103,3,K. Seo; C. Wilson; Jianli Chen; J. Famiglietti; M. Rodell
exclude,0.047,Applications Development for a Parallel COTS Spaceborne Computer,,2000,,3,D. Katz; P. Springer; R. Granat; M. Turmon
exclude,0.047,SWOT River Database (SWORD),,2021,10.5281/zenodo.3898570,2,E. Altenau; T. Pavelsky; M. Durand; Xiao Yang; R. Frasson; Liam Bendezu
exclude,0.047,Remote estimation of geologic composition using interferometric synthetic-aperture radar in California's Central Valley,arXiv.org,2022,10.48550/arxiv.2212.04813,2,Kyongsik Yun; Kyra H. Adams; J. Reager; Zhen Liu; Caitlyn Chavez; M. Turmon; Thomas Lu
exclude,0.047,Using NASA Satellite Observations to Map Wildfire Risk in the United States for Allocation of Fire Management Resources,,2017,,2,A. Farahmand; J. Reager; A. Behrangi; E. N. Stavros; J. Randerson
exclude,0.047,Leveraging this Golden Age of Remote Sensing and Modeling of Terrestrial Hydrology to Understand Water Cycling in the Water Availability Grand Challenge for North America,,2016,,1,T. Painter; J. Famiglietti; G. Stephens
exclude,0.047,Asia's Changing Water Resources: Trends from GRACE and Implications for Water Management,,2012,,1,K. Voss; J. Famiglietti; J. Reager; M. Lo; S. L. Ho; C. Linage; M. Rodell
exclude,0.047,"Groundwater and Terrestrial Water Storage [in ""State of the Climate in 2010""]",,2011,,1,J. Famiglietti; M. Rodell; D. Chambers
exclude,0.047,The Global Water Cycle 2003-2008: Implications for Long-Period Sea Level Change,,2009,,1,D. Chambers; J. Famiglietti; I. Velicogna; R. Nerem
exclude,0.047,Title Attenuation effect on seasonal basin-scale water storage changes from GRACE time-variable gravity Permalink,,2007,,1,J. Chen; C. Wilson; J. Famiglietti; M. Rodell
exclude,0.047,Title A comparison of terrestrial water storage variations from GRACE with in situ measurements from Illinois Permalink,,2006,,1,S. Swenson; P. Yeh; J. Wahr; J. Famiglietti
exclude,0.047,CURRENT AND FUTURE APPLICATIONS OF REMOTE SENSING FOR ROUTINE MONITORING OF SURFACE WATER,,2005,,1,K. Asante; Usgs Eros; J. Famiglietti; J. Verdin
exclude,0.047,Recent global decline in endorheic basin water storage and its implications for the water cycle,,2019,,0,J. Wang; C. Song; J. Reager; Fangfang Yao; J. Famiglietti; Y. Sheng; G. MacDonald; F. Brun; H. Schmied; R. Marston; Y. Wada
exclude,0.047,"Terrestrial water storage changes in global endorheic regions, 2002-2016",,2018,10.1594/pangaea.895895,0,Jida Wang; Chunqiao Song; J. Reager; Fangfang Yao; J. Famiglietti; Y. Sheng; G. MacDonald; F. Brun; H. Schmied; R. Marston; Y. Wada
exclude,0.047,The Western States Water Mission: A Hyper-Resolution Hydrological Model and Data Integration Platform for the Western United States,,2017,,0,J. Famiglietti; C. David; J. Reager; C. Oaida; D. Stampoulis; S. Levoe; P. W. Liu; A. Trangsrud; R. Basilio; G. Allen; D. Crichton; C. Emery; T. Farr; S. Granger; J. Hobbs; S. Malhotra; G. Osterman; M. Ruêckert; M. Turmon
exclude,0.047,Water vs. carbon: An evaluation of SMAP soil moisture and OCO-2 solar-induced fluorescence to characterize global plant stress,,2017,,0,A. Purdy; J. Fisher; M. Goulden; J. Randerson; J. Famiglietti
exclude,0.047,Efficient Approaches for Propagating Hydrologic Forcing Uncertainty: High-Resolution Applications Over the Western United States,,2017,,0,J. Hobbs; M. Turmon; C. David; J. Reager; J. Famiglietti
exclude,0.047,"Sustained Changes in Water Storage in the Western U.S: Toward a Determination Integrating GPS, GRACE, (and InSAR)",,2016,,0,D. Argus; D. Wiese; F. Landerer; T. Farr; Yuning Fu; B. Thomas; M. Shirzaei; J. Reager; J. Famiglietti
exclude,0.047,Preparing for the ingestion of SWOT data into continental-scale river models,,2016,,0,C. David; K. Andreadis; E. Beighley; J. Famiglietti; A. Boone; Dai Yamazaki; Hyungjun Kim; É. Gaborit
exclude,0.047,"Combining Remote Sensing Data, Airborne Snow Observations and High Resolution Hydrologic Modeling to Improve SWE Simulation and Validation over Mountainous Terrain in Western US",,2016,,0,C. Oaida; K. Andreadis; J. Famiglietti; T. Painter; K. Bormann
exclude,0.047,in global storage estimates in a Total Groundwater Stress framework.,,2015,,0,A. Richey; B. Thomas; M. Lo; J. Famiglietti; S. Swenson; M. Rodell
exclude,0.047,Reflection on the Process of Open Sourcing Software Based on Ten Years of Development of RAPID,,2015,,0,C. David; J. Famiglietti; Z. L. Yang; F. Habets; D. Maidment
exclude,0.047,A GRACE-Streamflow Land Surface Model Calibration Approach for Improved Baseflow and Water Table Simulations over the Highly Managed Upper-Nile Basin of East Africa,,2015,,0,J. Nanteza; M. Lo; R. Wu; B. Thomas; J. Famiglietti
exclude,0.047,Changes in Soil Water Storage under Global Warming in CMIP5 models,,2014,,0,Wen‐Ying Wu; C. Lan; M. Lo; J. Reager; J. Famiglietti
exclude,0.047,The Effect of Sub‐Grid Variability of Soil Moisture on the Simulation of Mesoscale Watershed Hydrology: A Case Study from the Southern Great Plains 1997 Hydrology Experiment,,2013,10.1029/ws003p0161,0,K. Mohr; J. Famiglietti; A. Boone
exclude,0.047,How well do we know global runoff? Intercomparison of four global continental runoff estimates,,2013,,0,H. Chandanpurkar; J. Reager; J. Famiglietti
exclude,0.047,Remote sensing and modeling evapotranspiration: A high-resolution multi-method comparison at point and basin scales in California,,2013,,0,A. Purdy; C. Linage; J. Famiglietti
exclude,0.047,Quantifying Changes in Accessible Water in the Colorado River Basin,,2013,,0,S. Castle; B. Thomas; J. Reager; S. Swenson; J. Famiglietti
exclude,0.047,"GRACE-observed water storage deficits for hydrologic drought characterization, including recent U.S. droughts",,2013,,0,A. C. Thomas; J. Reager; J. Famiglietti; M. Rodell
exclude,0.047,"The GEO Water Strategy: Advances in Monitoring, Modeling, and Predicting Groundwater Variations at Regional to Local Scales",,2012,,0,N. Miller; L. Heinrich; N. Kukuri; H. Plag; J. Famiglietti; M. Rodell
exclude,0.047,Global Terrestrial Water Storage Response and Controls using GRACE,,2010,,0,J. Reager; J. Famiglietti
exclude,0.047,Water Availability in the Tigris-Euphrates River Basin and the Middle East from GRACE,,2010,,0,K. Voss; J. Famiglietti; M. Lo; C. Linage; S. Swenson; M. Rodell
exclude,0.047,"Remote sensing of climate and management driven groundwater storage changes and land subsidence in the Central Valley, CA",,2010,,0,K. Anderson; M. Lo; J. Famiglietti; S. Swenson
exclude,0.047,Hydrologic Applications of GRACE Terrestrial Water Storage Data (Invited),,2009,,0,M. Rodell; B. Zaitchik; Bailing Li; J. Bolten; R. Houborg; I. Velicogna; J. Famiglietti
exclude,0.047,Title Analysis of terrestrial water storage changes from GRACE and GLDAS Permalink,,2008,,0,T. Syed; J. Famiglietti; M. Rodell; Jianli Chen; C. Wilson
exclude,0.047,Optimized Recovery of Global Terrestrial Water Storage Changes From GRACE Time-Variable Gravity Measurements,,2006,,0,Johnny Chen; C. Wilson; K. Seo; J. Famiglietti; M. Rodell
exclude,0.047,Impedance probe calibration and large scale soil moisture estimation during the SMEX experiments,,2005,,0,M. Cosh; T. Jackson; R. Bindlish; J. Famiglietti; D. Ryu
exclude,0.047,Title Analysis of process controls in land surface hydrological cycle over the continental United States Permalink,,2004,,0,T. Syed; V. Lakshmi; E. Paleologos; D. Lohmann; K. Mitchell; J. Famiglietti
exclude,0.047,Characterizing AirSWOT water elevation accuracy on the Willamette River,,2016,,0,S. Tuozzolo; M. Durand; B. Overstreet; J. Mangano; J. Minear; C. Stringham; C. W. Chen; T. Pavelsky; R. Frasson; M. Fonstad; R. Wei
exclude,0.047,How well Can We Classify SWOT-derived Water Surface Profiles?,,2015,,0,R. Frasson; R. Wei; Christophe Picamilh; M. Durand
exclude,0.047,Improved Atmospheric Correction for Remote Imaging Spectroscopy Missions with Accelerated Optimal Estimation,Remote Sensing,2025,10.3390/rs17223719,0,J. Susiluoto; Niklas Bohn; Amy Braverman; P. Brodrick; N. Carmon; M. Gunson; Hai Nguyen; David R. Thompson; M. Turmon
exclude,0.047,Uncertainty quantification in aerosol properties retrieved by optimal estimation: a testbed using General Retrieval of Aerosol and Surface Properties (GRASP),,2019,,0,M. Franklin; A. Ghahari; M. Turmon; M. Garay; A. Braverman; H. Lee
exclude,0.047,Enhancing Discharge Interpolation for SWOT,,2018,,0,M. Pan; Yuan Yang; C. Fisher; P. Lin; M. Turmon; J. Hobbs; C. Emery; J. Reager; C. David; E. Wood
exclude,0.047,Observing System Simulation Experiment (OSSE) for the HyspIRI Spectrometer Mission,,2010,,0,M. Turmon; G. Block; R. O. Green; H. Hua; Joseph C. Jacob; H. Sobel; P. Springer; Qingyuan Zhang
exclude,0.047,Dimming the Sun (DimSun) using Controllable Swarm of Smallbody Regolith Particles,IEEE Aerospace Conference,2025,10.1109/aero63441.2025.11068752,0,Saptarshi Bandyopadhyay; Sriramya Bhamidipati; Maira Saboia da Silva; Mark T. Richardson; M. Hakuba; M. Lebsock; Aditya A. Paranjape; A. Nanjangud; Tushar Jadhav; C. Percival; E. Fishbein; J. Reager; Amir Rahmani
exclude,0.047,"The Global Water Cycle: Coupling and Exchanges Between the Ocean, Land, and Atmosphere II Posters",,2019,,0,P. Durack; N. V. Shiffer; F. H. Lambert; J. Reager
exclude,0.047,Introducing a Gridded Wildfire Risk Model in the United States for Allocation of Fire Management Resources Using NASA Satellite Observations,,2018,,0,A. Farahmand; J. Reager; E. N. Stavros; A. Behrangi; J. Randerson
exclude,0.047,Synergistic multifrequency constraints on terrestrial carbon and water processes through present-day and anticipated spaceborne measurement platforms,,2018,,0,V. Meyer; A. Bloom; M. Burgin; J. Reager; R. Shah; A. Konings
exclude,0.047,Terrestrial Water Storage and Vegetation Resilience to Drought,,2017,,0,V. Meyer; J. Reager; A. Konings
exclude,0.047,A Texas Flood from Land to Ocean Observed by SMAP,,2016,,0,S. Fournier; J. Reager; T. Lee; J. Vázquez; C. David; M. Gierach
exclude,0.047,Quantifying the Impact of the 2015-2016 El Niño Event on California's Historic Drought to Improve Water Resource Management,,2016,,0,B. Zajic; J. Lawrence; L. Gutowski; N. Rousseau; J. Reager; M. Jackson; J. Laber; J. Dumas
exclude,0.047,"Impact of Ice Sheets, Glaciers, and Land Hydrology on Sea Level from Geodetic Observations and Global Observing Systems I Posters",,2015,,0,J. Reager
exclude,0.023,Ground water and climate change,,2013,10.1038/nclimate1744,2224,R. Taylor; B. Scanlon; P. Döll; M. Rodell; R. Beek; Y. Wada; L. Longuevergne; M. Leblanc; J. Famiglietti; M. Edmunds; L. Konikow; T. Green; Jianyao Chen; M. Taniguchi; M. Bierkens; A. MacDonald; Ying Fan; R. Maxwell; Y. Yechieli; J. Gurdak; D. Allen; M. Shamsudduha; K. Hiscock; P. Yeh; I. Holman; H. Treidel
exclude,0.023,GRACE Groundwater Drought Index: Evaluation of California Central Valley groundwater drought,,2017,10.1016/j.rse.2017.06.026,292,B. Thomas; J. Famiglietti; F. Landerer; D. Wiese; N. Molotch; D. Argus
exclude,0.023,A decade of sea level rise slowed by climate-driven hydrology,Science,2016,10.1126/science.aad8386,281,J. Reager; A. Gardner; James S. Famiglietti; James S. Famiglietti; D. Wiese; A. Eicker; M. Lo
exclude,0.023,The Observed State of the Water Cycle in the Early Twenty-First Century,,2015,10.1175/jcli-d-14-00555.1,259,M. Rodell; H. Beaudoing; T. L’Ecuyer; W. Olson; J. Famiglietti; P. Houser; R. Adler; M. Bosilovich; C. Clayson; D. Chambers; E. Clark; E. Fetzer; Xiang Gao; G. Gu; K. Hilburn; G. Huffman; D. Lettenmaier; W. Liu; F. Robertson; C. Schlosser; J. Sheffield; E. Wood
exclude,0.023,Irrigation in California's Central Valley strengthens the southwestern U.S. water cycle,,2013,10.1002/grl.50108,246,M. Lo; J. Famiglietti
exclude,0.023,Sustained Water Loss in California's Mountain Ranges During Severe Drought From 2012 to 2015 Inferred From GPS,,2017,10.1002/2017jb014424,178,D. Argus; F. Landerer; D. Wiese; H. Martens; Yuning Fu; J. Famiglietti; B. Thomas; T. Farr; A. Moore; M. Watkins
exclude,0.023,Estimating evapotranspiration using an observation based terrestrial water budget,,2011,10.1002/hyp.8369,133,M. Rodell; E. McWilliams; J. Famiglietti; H. Beaudoing; J. Nigro
exclude,0.023,Contemporary estimates of Pan‐Arctic freshwater discharge from GRACE and reanalysis,,2007,10.1029/2007gl031254,74,T. Syed; J. Famiglietti; V. Zlotnicki; M. Rodell
exclude,0.023,Multi‐scale spatial correlation and scaling behavior of surface soil moisture,,2006,10.1029/2006gl025831,65,D. Ryu; J. Famiglietti
exclude,0.023,Estimation of the base flow recession constant under human interference,,2012,10.1002/wrcr.20532,64,B. Thomas; R. Vogel; C. Kroll; J. Famiglietti
exclude,0.023,Notable shifts beyond pre-industrial streamflow and soil moisture conditions transgress the planetary boundary for freshwater change,Nature Water,2024,10.1038/s44221-024-00208-7,62,M. Porkka; Vili Virkki; L. Wang‐Erlandsson; D. Gerten; T. Gleeson; C. Mohan; Ingo Fetzer; F. Jaramillo; A. Staal; S. T. te Wierik; Arne Tobian; R. J. van der Ent; P. Döll; M. Flörke; S. Gosling; N. Hanasaki; Yusuke Satoh; Hannes Müller Schmied; N. Wanders; J. Famiglietti; J. Rockström; M. Kummu
exclude,0.023,"Discovery, classification, and scientific exploration of transient events from the Catalina Real-time Transient Survey",,2011,,46,A. Mahabal; S. Djorgovski; S. Djorgovski; A. Drake; C. Donalek; M. Graham; Roy D. Williams; Y. Chen; B. Moghaddam; M. Turmon; E. Beshore; S. Larson
exclude,0.023,Water balance of the Arctic drainage system using GRACE gravimetry products,,2011,10.1080/01431160903474954,42,F. Frappart; G. Ramillien; J. Famiglietti
exclude,0.023,"Sustainable Groundwater Management in the Arid Southwestern US: Coachella Valley, California",Water resources management,2015,10.1007/s11269-015-1067-y,37,B. Thomas; J. Famiglietti
exclude,0.023,Recent changes in the snout position and surface velocity of Gangotri glacier observed from space,,2013,10.1080/01431161.2013.845923,37,Puneet Saraswat; T. Syed; J. Famiglietti; E. Fielding; R. Crippen; N. Gupta
exclude,0.023,SMARPs and SHARPs: Two Solar Cycles of Active Region Data,Astrophysical Journal Supplement Series,2021,10.3847/1538-4365/ac1f1d,36,M. Bobra; P. Wright; X. Sun 孙; M. Turmon
exclude,0.023,Rainfall interception by maize canopy: Development and application of a process-based model,,2013,10.1016/j.jhydrol.2013.03.019,31,R. Frasson; W. Krajewski
exclude,0.023,Feature selection strategies for classifying high dimensional astronomical data sets,BigData Congress [Services Society],2013,10.1109/bigdata.2013.6691731,26,C. Donalek; A. ArunKumar; S. Djorgovski; A. Mahabal; M. Graham; Thomas J. Fuchs; M. Turmon; N. S. Philip; M. T. Yang; G. Longo
exclude,0.023,Real-time data mining of massive data streams from synoptic sky surveys,Future generations computer systems,2016,10.1016/j.future.2015.10.013,21,S. Djorgovski; M. Graham; C. Donalek; A. Mahabal; A. Drake; M. Turmon; Thomas J. Fuchs
exclude,0.023,An Ensemble-Based Smoother with Retrospectively Updated Weights for Highly Nonlinear Systems,,2007,10.1175/mwr3353.1,21,T. M. Chin; M. Turmon; J. Jewell; M. Ghil
