suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.061,Beyond soil water potential: An expanded view on isohydricity including land-atmosphere interactions and phenology.,"Plant, Cell and Environment",2019,10.1111/pce.13517,77,K. Novick; A. Konings; P. Gentine
exclude,0.061,Estimation of surface carbon fluxes with an advanced data assimilation methodology,,2011,10.1029/2012jd018259,72,Ji-Sun Kang; E. Kalnay; T. Miyoshi; Junjie Liu; I. Fung
exclude,0.061,Is productivity of mesic savannas light limited or water limited? Results of a simulation study,,2011,10.1111/j.1365-2486.2011.02425.x,71,Rhys Whitley; C. Macinnis-Ng; L. Hutley; J. Beringer; M. Zeppel; Mat Williams; Daniel Taylor; D. Eamus
exclude,0.061,Interannual Variations of Vegetation Optical Depth are Due to Both Water Stress and Biomass Changes,Geophysical Research Letters,2021,10.1029/2021gl095267,65,A. Konings; N. Holtzman; K. Rao; Liang Xu; S. Saatchi
exclude,0.061,A model analysis of N and P limitation on carbon accumulation in Amazonian secondary forest after alternate land-use abandonment,,2003,10.1023/a:1026020210887,64,D. Herbert; Mat Williams; E. Rastetter
exclude,0.061,Observation bias correction with an ensemble Kalman filter,,2009,10.1111/j.1600-0870.2008.00378.x,61,E. Fertig; Seung-Jong Baek; B. Hunt; E. Ott; I. Szunyogh; J. Aravéquia; E. Kalnay; Hong Li; Junjie Liu
exclude,0.061,Attribution of the 2020 surge in atmospheric methane by inverse analysis of GOSAT observations,Environmental Research Letters,2022,10.1088/1748-9326/ac8754,60,Z. Qu; D. Jacob; Yuzhong Zhang; Lu Shen; D. Varon; Xiao Lu; T. Scarpelli; A. Bloom; J. Worden; R. Parker
exclude,0.061,The methane imperative,Frontiers in Science,2024,10.3389/fsci.2024.1349770,57,D. Shindell; P. Sadavarte; I. Aben; Tomás de Oliveira Bredariol; G. Dreyfus; L. Höglund-Isaksson; B. Poulter; M. Saunois; Gavin A. Schmidt; S. Szopa; Kendra Rentz; Luke Parsons; Zhen Qu; G. Faluvegi; J. Maasakkers
exclude,0.061,The impact of logging on vertical canopy structure across a gradient of tropical forest degradation intensity in Borneo,Journal of Applied Ecology,2021,10.1111/1365-2664.13895,56,D. Milodowski; D. Coomes; T. Swinfield; T. Jucker; T. Riutta; Y. Malhi; Martin Svátek; Jakub Kvasnica; D. Burslem; R. Ewers; Y. Teh; Mat Williams
exclude,0.061,Adverse Events Associated With Treatment of Tripterygium wilfordii Hook F: A Quantitative Evidence Synthesis,Frontiers in Pharmacology,2019,10.3389/fphar.2019.01250,55,Y. Ru; Ying Luo; Yaqiong Zhou; L. Kuai; Xiaoying Sun; Meng Xing; Liu Liu; Yi Lu; Seokgyeong Hong; Xi Chen; Jiankun Song; Yue Luo; Xiaoyan Fei; Bin Li; Xin Li
exclude,0.061,Estimating Global Ecosystem Isohydry/Anisohydry Using Active and Passive Microwave Satellite Data,,2017,10.1002/2017jg003958,53,Yan Li; K. Guan; P. Gentine; A. Konings; F. Meinzer; J. Kimball; Xiang-Po Xu; W. Anderegg; N. McDowell; J. Martínez‐Vilalta; D. Long; S. Good
exclude,0.061,New seasonal pattern of pollution emerges from changing North American wildfires,Nature Communications,2022,10.1038/s41467-022-29623-8,53,R. Buchholz; Mijeong Park; H. Worden; Wenfu Tang; D. Edwards; B. Gaubert; M. Deeter; T. Sullivan; M. Ru; M. Chin; R. Levy; B. Zheng; S. Magzamen
exclude,0.061,Assessing fossil fuel CO2 emissions in California using atmospheric observations and models,Environmental Research Letters,2018,10.1088/1748-9326/aabd43,51,H. Graven; M. Fischer; T. Lueker; Seongeun Jeong; T. Guilderson; R. Keeling; R. Bambha; K. Brophy; W. Callahan; X. Cui; C. Frankenberg; K. Gurney; B. LaFranchi; S. Lehman; H. Michelsen; John B. Miller; S. Newman; W. Paplawsky; N. Parazoo; C. Sloop; S. Walker
exclude,0.061,Combining GOSAT XCO2 observations over land and ocean to improve regional CO2 flux estimates,,2016,10.1002/2015jd024157,51,F. Deng; Dylan B. A. Jones; C. O’Dell; R. Nassar; N. Parazoo
exclude,0.061,Attribution of Space‐Time Variability in Global‐Ocean Dissolved Inorganic Carbon,Global Biogeochemical Cycles,2022,10.1029/2021gb007162,51,D. Carroll; D. Menemenlis; S. Dutkiewicz; J. Lauderdale; J. Adkins; K. Bowman; H. Brix; I. Fenty; M. Gierach; C. Hill; O. Jahn; P. Landschützer; M. Manizza; M. Mazloff; C. Miller; D. Schimel; A. Verdy; D. Whitt; Hong Zhang
exclude,0.061,Response of ecosystem productivity to dry/wet conditions indicated by different drought indices.,Science of the Total Environment,2018,10.1016/j.scitotenv.2017.08.212,51,Haiyan Wang; B. He; Yafeng Zhang; Ling Huang; Ziyue Chen; Junjie Liu
exclude,0.061,Ensemble estimates of global wetland methane emissions over 2000–2020,Biogeosciences,2025,10.5194/bg-22-305-2025,50,Zhen Zhang; B. Poulter; J. Melton; W. Riley; George H. Allen; D. Beerling; Philippe Bousquet; J. Canadell; Etienne Fluet‐Chouinard; P. Ciais; N. Gedney; P. Hopcroft; Akihiko Ito; R. Jackson; A. Jain; Katherine Jensen; F. Joos; T. Kleinen; S. Knox; Tingting Li; Xin Li; Xiangyu Liu; Kyle C. McDonald; G. McNicol; Paul A. Miller; Jurek Müller; P. Patra; Changhui Peng; S. Peng; Zhangcai Qin; Ryan M. Riggs; M. Saunois; Qing Sun; Hanqin Tian; Xiaoming Xu; Yuanzhi Yao; Yi Xi; Wenxin Zhang; Qing Zhu; Qiu'an Zhu; Q. Zhuang
exclude,0.061,The MOPITT Version 9 CO Product: Sampling Enhancements and Validation,Atmospheric Measurement Techniques,2021,10.5194/amt-2021-370,50,M. Deeter; G. Francis; J. Gille; D. Mao; S. Martínez-Alonso; H. Worden; D. Ziskin; J. Drummond; R. Commane; G. Diskin; K. McKain
exclude,0.061,Leaf and fine root carbon stocks and turnover are coupled across Arctic ecosystems,Global Change Biology,2013,10.1111/gcb.12322,49,V. Sloan; Benjamin J. Fletcher; M. Press; Mat Williams; G. Phoenix
exclude,0.061,"Simultaneous retrieval of global scale Vegetation Optical Depth, surface roughness, and soil moisture using X-band AMSR-E observations",,2019,10.1016/j.rse.2019.111473,48,L. Karthikeyan; M. Pan; A. Konings; M. Piles; R. Fernandez-Moran; D. Kumar; E. Wood
exclude,0.061,Absorption coefficient (ABSCO) tables for the Orbiting Carbon Observatories: Version 5.1,Journal of Quantitative Spectroscopy and Radiative Transfer,2020,10.1016/j.jqsrt.2020.107217,45,V. Payne; B. Drouin; F. Oyafuso; L. Kuai; B. Fisher; K. Sung; D. Nemchick; T. Crawford; M. Smyth; D. Crisp; E. Adkins; J. Hodges; D. Long; E. Mlawer; A. Merrelli; E. Lunny; C. O’Dell
exclude,0.061,"2010-2016 methane trends over Canada, the United States, and Mexico observed by the GOSAT satellite: contributions from different source sectors",,2017,10.5194/acp-2017-1110,44,J. Sheng; D. Jacob; A. Turner; J. Maasakkers; J. Benmergui; A. Bloom; C. Arndt; R. Gautam; D. Zavala-Araiza; H. Boesch; R. Parker
exclude,0.061,The Impact of COVID‐19 on CO2 Emissions in the Los Angeles and Washington DC/Baltimore Metropolitan Areas,Geophysical Research Letters,2021,10.1029/2021gl092744,44,V. Yadav; Subhomoy Ghosh; K. Mueller; A. Karion; G. Roest; S. Gourdji; I. Lopez-Coto; K. Gurney; N. Parazoo; K. Verhulst; Jooil Kim; S. Prinzivalli; Clayton Fain; T. Nehrkorn; M. Mountain; R. Keeling; R. Weiss; R. Duren; C. Miller; J. Whetstone
exclude,0.061,Canopy Carbon Gain and Water Use: Analysis of Old-growth Conifers in the Pacific Northwest,Ecosystems,2004,10.1007/s10021-004-0139-2,44,W. Winner; S. Thomas; J. Berry; B. Bond; Clifton E. Cooper; T. Hinckley; J. Ehleringer; J. Fessenden; B. Lamb; Sarah E. McCarthy; N. McDowell; N. Phillips; Mat Williams
exclude,0.061,Constraining ecosystem processes from tower fluxes and atmospheric profiles.,Ecological Applications,2011,10.1890/09-0840.1,42,T. Hill; Mat Williams; F. Woodward; J. Moncrieff
exclude,0.061,A new indicator of ecosystem water use efficiency based on surface soil moisture retrieved from remote sensing,,2017,10.1016/j.ecolind.2016.12.017,42,B. He; Haiyan Wang; Ling Huang; Junjie Liu; Ziyue Chen
exclude,0.061,Topographic controls on the leaf area index and plant functional type of a tundra ecosystem,,2008,10.1111/j.1365-2745.2008.01424.x,41,L. Spadavecchia; Mat Williams; R. Bell; P. Stoy; B. Huntley; M. van Wijk
exclude,0.061,Simultaneous assimilation of AIRS Xco2 and meteorological observations in a carbon climate model with an ensemble Kalman filter,,2012,10.1029/2011jd016642,40,Junjie Liu; I. Fung; E. Kalnay; Ji-Sun Kang; E. Olsen; L. Chen
exclude,0.061,A novel application of satellite radar data: measuring carbon sequestration and detecting degradation in a community forestry project in Mozambique,,2013,10.1080/17550874.2012.695814,39,E. Mitchard; P. Meir; C. Ryan; Emily Woollen; Mat Williams; L. E. Goodman; Joey A Mucavele; Paul Watts; I. Woodhouse; S. Saatchi
exclude,0.061,Upscaling as ecological information transfer: a simple framework with application to Arctic ecosystem carbon exchange,Landscape Ecology,2009,10.1007/s10980-009-9367-3,39,P. Stoy; Mat Williams; M. Disney; A. Prieto-Blanco; B. Huntley; R. Baxter; P. Lewis
exclude,0.061,Marked Impacts of Pollution Mitigation on Crop Yields in China,Earth's Future,2022,10.1029/2022ef002936,39,Liyin He; Jing Wei; Yuan Wang; Quanbiao Shang; Junjie Liu; Yi Yin; C. Frankenberg; Jonathan H. Jiang; Zhanqing Li; Y. Yung
exclude,0.061,Sensitivity of top-down CO source estimates to the modeled vertical structure in atmospheric CO,,2015,10.5194/acp-15-1521-2015,39,Zhe Jiang; Dylan B. A. Jones; H. Worden; D. Henze
exclude,0.061,"The landscape of soil carbon data: Emerging questions, synergies and databases",Progress in Physical Geography: Earth and Environment,2019,10.1177/0309133319873309,36,A. Malhotra; K. Todd-Brown; L. Nave; N. Batjes; J. Holmquist; A. Hoyt; C. Iversen; R. B. Jackson; K. Lajtha; C. Lawrence; O. Vindušková; W. Wieder; Mat Williams; G. Hugelius; J. Harden
exclude,0.061,Sample sizes for estimating key ecosystem characteristics in a tropical terra firme rainforest,,2008,10.1016/j.foreco.2007.09.026,35,D. Metcalfe; P. Meir; L. Aragão; A. C. L. Costa; S. Almeida; A. P. Braga; P. Gonçalves; J. D. Athaydes; Y. Malhi; Mat Williams
exclude,0.061,Atmospheric Measurement Techniques Characterization of Aura Tes Carbonyl Sulfide Retrievals over Ocean,,,,35,L. Kuai; J. Worden; S. Kulawik; S. Montzka; J. Liu
exclude,0.061,COVID-19 Lockdowns Afford the First Satellite-Based Confirmation That Vehicles Are an Under-recognized Source of Urban NH3 Pollution in Los Angeles,Environmental Science and Technology Letters,2021,10.1021/acs.estlett.1c00730,33,H. Cao; D. Henze; K. Cady-Pereira; B. McDonald; C. Harkins; K. Sun; K. Bowman; T. Fu; M. Nawaz
exclude,0.061,The use of CO2 flux time series for parameter and carbon stock estimation in carbon cycle research,,2012,10.1111/j.1365-2486.2011.02511.x,33,T. Hill; E. Ryan; Mat Williams
exclude,0.061,First Top‐Down Estimates of Anthropogenic NOx Emissions Using High‐Resolution Airborne Remote Sensing Observations,,2018,10.1002/2017jd028009,31,A. Souri; Yunsoo Choi; Shuai Pan; G. Curci; C. Nowlan; S. Janz; M. Kowalewski; Junjie Liu; J. Herman; A. Weinheimer
exclude,0.061,Dry Live Fuels Increase the Likelihood of Lightning‐Caused Fires,Geophysical Research Letters,2023,10.1029/2022gl100975,30,K. Rao; A. P. Williams; N. Diffenbaugh; M. Yebra; C. Bryant; A. Konings
exclude,0.061,Quantification of CO emissions from the city of Madrid using MOPITT satellite retrievals and WRF simulations,,2017,10.5194/acp-17-14675-2017,28,Iris N. Dekker; S. Houweling; I. Aben; T. Röckmann; M. Krol; S. Martínez-Alonso; M. Deeter; H. Worden
exclude,0.061,Modeling Study of the Air Quality Impact of Record‐Breaking Southern California Wildfires in December 2017,Journal of Geophysical Research - Atmospheres,2019,10.1029/2019jd030472,27,Hongrong Shi; Zhe Jiang; Bin Zhao; Zhanqing Li; Yang Chen; Yu Gu; Jonathan H. Jiang; Meemong Lee; K. Liou; J. Neu; V. Payne; H. Su; Yuan Wang; M. Witek; J. Worden
exclude,0.061,Characterization of vegetation and soil scattering mechanisms across different biomes using P-band SAR polarimetry,,2016,10.1016/j.rse.2018.02.032,23,S. H. Alemohammad; A. Konings; T. Jagdhuber; M. Moghaddam; D. Entekhabi
exclude,0.061,Comparison between Local Ensemble Transform Kalman Filter and PSAS in the NASA finite volume GCM,,2007,10.5194/npg-15-645-2008,22,Junjie Liu; E. Fertig; Hong Li; E. Kalnay; B. Hunt; E. Kostelich; I. Szunyogh; R. Todling
exclude,0.061,Satellite data reveal a common combustion emission pathway for major cities in China,Atmospheric Chemistry and Physics,2019,10.5194/acp-19-4269-2019,22,Wenfu Tang; A. Arellano; B. Gaubert; K. Miyazaki; H. Worden
exclude,0.061,Climate change-induced peatland drying in Southeast Asia,Environmental Research Letters,2022,10.1088/1748-9326/ac7969,19,N. Dadap; A. Cobb; A. Hoyt; C. Harvey; A. Feldman; E. Im; A. Konings
exclude,0.061,Improved western U.S. background ozone estimates via constraining nonlocal and local source contributions using Aura TES and OMI observations,,2015,10.1002/2014jd022993,19,Min Huang; K. Bowman; G. Carmichael; Meemong Lee; T. Chai; S. Spak; D. Henze; A. Darmenov; Arlindo M. Silva
exclude,0.061,Assessing Measurements of Pollution in the Troposphere (MOPITT) carbon monoxide retrievals over urban versus non-urban regions,,2020,10.5194/amt-13-1337-2020,19,Wenfu Tang; H. Worden; M. Deeter; D. Edwards; L. Emmons; S. Martínez-Alonso; B. Gaubert; R. Buchholz; G. Diskin; R. Dickerson; X. Ren; Hao He; Y. Kondo
exclude,0.061,On the feasibility of monitoring carbon monoxide in the lower troposphere from a constellation of Northern Hemisphere geostationary satellites. (Part 1),,2015,10.1016/j.atmosenv.2015.04.069,19,J. Barré; D. Edwards; H. Worden; A. Silva; W. Lahoz
exclude,0.061,Using biomass distributions to determine probability and intensity of tropical forest disturbance,,2013,10.1080/17550874.2012.692404,18,Mat Williams; T. Hill; C. Ryan
exclude,0.061,"Cerium oxide nanoparticles in diabetic foot ulcer management: Advances, limitations, and future directions.",Colloids and Surfaces B: Biointerfaces,2023,10.1016/j.colsurfb.2023.113535,17,Haotian Xu; Shiqi Li; Xiaoxuan Ma; Ting-ting Xue; Fang Shen; Y. Ru; Jing-Si Jiang; L. Kuai; Bin Li; Hang Zhao; Xin Ma
exclude,0.061,Satellite observations of Mexico City pollution outflow from the Tropospheric Emissions Spectrometer (TES),,2009,10.1016/j.atmosenv.2008.11.026,17,C. Shim; Qinbin Li; M. Luo; S. Kulawik; H. Worden; J. Worden; A. Eldering; G. Diskin; G. Sachse; A. Weinheimer; D. Knapp; D. Montzca; T. Campos
exclude,0.061,Comparing microbial and chemical kinetics for modelling soil organic carbon decomposition using the DecoChem v1.0 and DecoBio v1.0 models,,2014,10.5194/gmd-7-1519-2014,16,G. Xenakis; Mat Williams
exclude,0.061,L-Band Radar Soil Moisture Retrieval Without Ancillary Information,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,2015,10.1109/jstars.2015.2496326,14,C. Bruscantini; A. Konings; P. Narvekar; K. McColl; D. Entekhabi; F. Grings; H. Karszenbaum
exclude,0.061,Future Weakening of the ENSO Ocean Carbon Buffer Under Anthropogenic Forcing,Geophysical Research Letters,2021,10.1029/2021gl094021,14,Enhui Liao; L. Resplandy; Junjie Liu; K. Bowman
exclude,0.061,Antibiotics armed neutrophils as a potential therapy for brain fungal infection caused by chemotherapy-induced neutropenia.,Biomaterials,2021,10.1016/j.biomaterials.2021.120849,13,Yi Han; Yanchao Liu; Xiaoyi Ma; Aijun Shen; Yiqiong Liu; Nopphon Weeranoppanant; Haiqing Dong; Yan Li; Tianbin Ren; L. Kuai; Bin Li; Mao-Qiang An; Yongyong Li
exclude,0.061,"GriddingMachine, a database and software for Earth system modeling at global and regional scales",Scientific Data,2022,10.1038/s41597-022-01346-x,12,Yujie Wang; P. Köhler; R. Braghiere; M. Longo; R. Doughty; A. A. Bloom; C. Frankenberg
exclude,0.061,Reduced terrestrial evaporation increases atmospheric water vapor by generating cloud feedbacks,Environmental Research Letters,2023,10.1088/1748-9326/acdbe1,11,MM Laguë; G. R. Quetin; A. Boos
exclude,0.061,Investigating temporal variations in vegetation water content derived from SMOS optical depth,IEEE International Geoscience and Remote Sensing Symposium,2012,10.1109/igarss.2012.6350590,11,J. Grant; J. Wigneron; M. Drusch; Mat Williams; B. Law; Nathalie Novello; Y. Kerr
exclude,0.061,"Ozone data assimilation with GEOS-Chem: a comparison between 3-D-Var, 4-D-Var, and suboptimal Kalman filter approaches",,2011,10.5194/acpd-11-22247-2011,11,Kumaresh Singh; Adrian Sandu; K. Bowman; M. Parrington; Dylan B. A. Jones; Meemong Lee
exclude,0.061,"Effects of Spatial Resolution, Mapping Window Size, and Spectral Species Clustering on Remote Sensing of Plant Beta Diversity Using biodivMapR and Hyperspectral Imagery",Journal of Geophysical Research - Biogeosciences,2023,10.1029/2022jg007350,11,K. Robertson; Eli Simonson; N. Ramirez‐Bullon; B. Poulter; R. Carter
exclude,0.061,Characterizing Performance of Freshwater Wetland Methane Models Across Time Scales at FLUXNET‐CH4 Sites Using Wavelet Analyses,Journal of Geophysical Research - Biogeosciences,2023,10.1029/2022jg007259,11,Zhen Zhang; Sheel Bansal; Kuang‐Yu Chang; Etienne Fluet‐Chouinard; K. Delwiche; Mathias Goeckede; Adrian Gustafson; S. Knox; Antti Leppänen; Licheng Liu; Jinxun Liu; A. Malhotra; T. Markkanen; G. McNicol; J. Melton; P. Miller; C. Peng; M. Raivonen; W. Riley; O. Sonnentag; T. Aalto; R. Vargas; Wenxing Zhang; Qing Zhu; Qiuan Zhu; Q. Zhuang; L. Windham‐Myers; R. Jackson; B. Poulter
exclude,0.061,"LBA-ECO CD-09 Soil and Vegetation Characteristics, Tapajos National Forest, Brazil",,2012,10.3334/ornldaac/1104,10,Mat Williams; Y. Shimabukuro; E. Rastetter
exclude,0.061,Corrigendum: Drought dominates the interannual variability in global terrestrial net primary production by controlling semi-arid ecosystems,Scientific Reports,2016,10.1038/srep35126,9,Ling Huang; B. He; Aifang Chen; Haiyan Wang; Junjie Liu; Aifeng Lű; Ziyue Chen
exclude,0.061,Single-Atom Catalysts with Isolated Cu1-N4 Sites for Atopic Dermatitis Cascade Catalytic Therapy via Activating PPAR Signaling.,Small,2024,10.1002/smll.202407365,9,L. Kuai; Fang Huang; Lijie Mao; Y. Ru; Jingsi Jiang; Jiankun Song; Si Chen; Ke Li; Yongyong Li; Haiqing Dong; Xiangyu Lu; Bin Li; Jianlin Shi
exclude,0.061,First satellite identification of volcanic carbon monoxide,,2012,10.1029/2012gl053275,9,S. Martínez-Alonso; M. Deeter; H. Worden; C. Clerbaux; D. Mao; J. Gille
exclude,0.061,CHEEREIO 1.0: a versatile and user-friendly ensemble-based chemical data assimilation and emissions inversion platform for the GEOS-Chem chemical transport model,Geoscientific Model Development,2023,10.5194/gmd-16-4793-2023,8,D. Pendergrass; D. Jacob; H. Nesser; D. Varon; M. Sulprizio; K. Miyazaki; K. Bowman
exclude,0.061,"Efficacy and safety of Huzhang Granule, a compound Chinese herbal medicine, for acute gouty arthritis: A double-blind, randomized controlled trial.",Journal of Integrative Medicine,2024,10.1016/j.joim.2024.03.008,8,Hao Wang; Siting Chen*; Xiao-jie Ding; L. Kuai; Liang Hua; Xin Li; Yifei Wang; Ming Zhang; Bin Li; Rui-ping Wang; Min Zhou
exclude,0.061,Therapeutic effects and mechanisms of Ku-Gan formula on atopic dermatitis: A pilot clinical study and modular pharmacology analysis with animal validation.,Journal of Ethnopharmacology,2023,10.1016/j.jep.2023.116194,8,Xingkun Ma; L. Kuai; Jiankun Song; Ying Luo; Y. Ru; Mingxia Wang; Chunjie Gao; Wencheng Jiang; Yeqiang Liu; Yun Bai; Bin Li
exclude,0.061,Response of Seasonally Frozen Ground to Climate Changes in the Northeastern Qinghai-Tibet Plateau,Frontiers in Environmental Science,2022,10.3389/fenvs.2022.912209,7,Zhihui Zhao; Ruiyu Fu; Junjie Liu; Licong Dai; Xiaowei Guo; Yangong Du; Zhongmin Hu; G. Cao
exclude,0.061,Adenanthin exhibits anti-inflammatory effects by covalently targeting the p65 subunit in the NF-κB signaling pathway.,European journal of medicinal chemistry,2024,10.1016/j.ejmech.2024.116946,7,Lu Tong; M. Zha; Junchi Hu; Haiyang Li; L. Kuai; Bin Li; Yongjun Dang; Qunfei Zhao; Rijing Liao; Guo-qiang Lin; Qing-Li He
exclude,0.061,On the feasibility of monitoring carbon monoxide in the 1 lower troposphere from a constellation of Northern 2 Hemisphere geostationary satellites: global scale 3 assimilation experiments (Part II),,2017,,7,J. Barré; D. Edwards; H. Worden; A. Arellano; Benjamin Gaubert; A. Silva; W. Lahoz; Jeffrey L. Anderson
exclude,0.061,Towards accurate methane point-source quantification from high-resolution 2D plume imagery,,2019,10.5194/amt-2019-173,6,Siraput Jongaramrungruang; C. Frankenberg; G. Matheou; A. Thorpe; D. Thompson; L. Kuai; R. Duren
exclude,0.061,From global to national GHG budgets: the REgional Carbon Cycle Assessment and Processes-3 (RECCAP3),National Science Review,2025,10.1093/nsr/nwaf037,6,J. Canadell; B. Poulter; A. Bastos; P. Ciais; J. Hauck; R. Andrew; P. Friedlingstein; Giacomo Grassi; Robert B Jackson; J. Müller; Corinne Le Quéré; Mike O’Sullivan; P. Patra; Glen P. Peters; J. Pongratz; M. Saunois; S. Sitch; Hanqin Tian; Yohanna Villalobos; Xuhui Wang
exclude,0.061,"Two decades of permafrost region CO2, CH4, and N2O budgets suggest a small net greenhouse gas source to the atmosphere",,2023,,6,G. Hugelius; J. Ramage; Eleanor J. Burke; Abhishek Chatterjee; T. Smallman; T. Aalto; Ana Bastos; C. Biasi; G. Josep; Canadell; N. Chandra; F. Chevallier; P. Ciais; Jinfeng Chang; Lianggang Feng; Matthew W. Jones; T. Kleinen; M. Kuhn; Ronny; Lauerwald; Junjie Liu; E. López‐Blanco; I. Luijkx; E. Maija; Marushchak; S. Natali; Y. Niwa; D. Olefeldt; P. Palmer; Prabir; K. Patra; W. Peters; S. Potter; B. Poulter; B. Rogers; W. Riley; M. Saunois; T. Schuur; R. Thompson; Claire; C. Treat; A. Tsuruta; M. Turetsky; Anna‐Maria Virkkala; Carolina; Voigt; J. Watts; Qing Zhu; Bo Zheng
exclude,0.061,Interannual Variation of Upper Tropospheric CO over the Western Pacific Linked with Indonesian Fires,Sola,2019,10.2151/sola.2019-037,5,H. Matsueda; R. Buchholz; K. Ishijima; H. Worden; D. Hammerling; T. Machida
exclude,0.061,Characterizing mega-city pollution with TES O 3 and CO measurements,,2007,10.5194/acpd-7-15189-2007,5,C. Shim; Qinbin Li; M. Luo; S. Kulawik; H. Worden; J. Worden; A. Eldering; G. Diskin; G. Sachse; A. Weinheimer; D. Knapp; D. Montzca; T. Campos
exclude,0.061,The Terrestrial Biosphere Model Farm,Journal of Advances in Modeling Earth Systems,2022,10.1029/2021ms002676,4,J. Fisher; M. Sikka; G. Block; C. Schwalm; N. Parazoo; H. Kolus; Malen Sok; Audrey Wang; A. Gagné-Landmann; Shakirudeen Lawal; A. Guillaume; A. Poletti; K. Schaefer; Bassil El Masri; P. Levy; Yaxing Wei; M. Dietze; D. Huntzinger
exclude,0.061,Tracing ammonia emission sources in California's Salton Sea region: insights from airborne longwave-infrared hyperspectral imaging and ground monitoring,Atmospheric Chemistry and Physics,2025,10.5194/acp-25-11935-2025,4,Sina Hasheminassab; D. Tratt; Olga V. Kalashnikova; Clement S. Chang; Morad Alvarez; K. Buckland; Michael J. Garay; Francesca M Hopkins; Eric R. Keim; L. Kuai; Yaning Miao; P. Pakbin; William C. Porter; Mohammad H. Sowlat
exclude,0.061,DNA Methylation Expression Profile of Blood Heat Syndrome and Blood Stasis Syndrome in TCM Psoriasis,Evidence-Based Complementary and Alternative Medicine,2022,10.1155/2022/9343285,4,Meng Xing; Ying Luo; L. Kuai; Y. Ru; Xiao-jie Ding; Xiao-Ning Yan; Bin Li; Xin Li
exclude,0.061,Global Atmospheric δ13CH4 and CH4 Trends for 2000–2020 from the Atmospheric Transport Model TM5 Using CH4 from Carbon Tracker Europe–CH4 Inversions,Atmosphere,2023,10.3390/atmos14071121,4,Vilma Mannisenaho; A. Tsuruta; L. Backman; S. Houweling; A. Segers; M. Krol; M. Saunois; B. Poulter; Zhen Zhang; Xin Lan; E. Dlugokencky; S. Michel; J. White; T. Aalto
exclude,0.061,Working towards a global-scale vegetation water product from SMOS optical depth,2014 IEEE Geoscience and Remote Sensing Symposium,2014,10.1109/igarss.2014.6946413,3,J. Grant; J. Wigneron; Mat Williams; M. Scholze; Y. Kerr
exclude,0.061,CH 4 and CO distributions over tropical fires as observed by the Aura TES satellite instrument and modeled by GEOS-Chem,,2012,10.5194/acpd-12-26207-2012,3,J. Worden; K. Wecht; C. Frankenberg; M. Alvarado; K. Bowman; E. Kort; S. Kulawik; Meemong Lee; V. Payne; H. Worden
exclude,0.061,Development of the Ames Global Hyperspectral Synthetic Data Set: Surface Bidirectional Reflectance Distribution Function,Journal of Geophysical Research: Biogeosciences,2023,10.1029/2022jg007363,3,Weile Wang; J. Dungan; V. Genovese; Y. Shinozuka; Qiguang Yang; Xu Liu; B. Poulter; Ian G. Brosnan
exclude,0.061,Recurrent U-net: Deep learning to predict daily summertime ozone in the United States,arXiv.org,2019,,3,Tai-Long He; Dylan B. A. Jones; Binxuan Huang; Yuyang Liu; K. Miyazaki; Zhe Jiang; E. White; H. Worden; J. Worden
exclude,0.061,Tropical forest structure modulates flammability and response to extreme droughts in the Amazon,,2018,,2,M. Longo; S. Saatchi; M. Keller; A. Ferraz; K. Bowman; A. Bloom; M. dos-Santos; V. Meyer; D. Morton
exclude,0.061,Outsized contribution of the semi-arid ecosystems to interannual variability in North American ecosystems,,2020,10.1002/essoar.10502484.1,2,B. Byrne; Junjie Liu; A. Bloom; K. Bowman; Z. Butterfield; J. Joiner; Trevor F. Keenan; G. Keppel‐Aleks; N. Parazoo; Yi Yin
exclude,0.061,"CARVE: Net Ecosystem CO2 Exchange and Regional Carbon Budgets for Alaska, 2012-2014",,2017,10.3334/ornldaac/1389,2,R. Commane; J. Benmergui; J. Lindaas; Scot M. Miller; K. Luus; R. Chang; B. Daube; S. E. Euskirchen; J. Henderson; A. Karion; John B. Miller; N. Parazoo; J. Randerson; C. Sweeney; P. Tans; K. Thoning; S. Veraverbeke; C. Miller; S. Wofsy
exclude,0.061,Parameterizing Stomatal Conductance Based on Trait‐Environment Relationships Often Improves Land Surface Model Predictions of Evapotranspiration and Streamflow,Journal of Advances in Modeling Earth Systems,2026,10.1029/2025ms005019,2,Trent W. Robinett; Jana Kolassa; Meng Zhao; Yanlan Liu; A. Shiklomanov; A. Konings
exclude,0.061,Sirtuin-6 knockout causes exacerbated stalled healing of diabetic ulcers in mice.,Biochemical and Biophysical Research Communications - BBRC,2024,10.1016/j.bbrc.2024.150235,2,Ting-ting Xue; Huijung Cha; Qing-Kai Liu; Dan Yang; Zhan Zhang; Jing-Si Jiang; Jiankun Song; Ming-xia Wang; Fang Shen; Qi Zheng; L. Kuai; Y. Ru; Xin Li; Bin Li
