suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.029,Effects of Chemical Feedbacks on Decadal Methane Emissions Estimates,Geophysical Research Letters,2020,10.1029/2019gl085706,39,N. Nguyen; A. Turner; Yi Yin; M. Prather; C. Frankenberg
exclude,0.029,Systematic Orbital Geometry-Dependent Variations in Satellite Solar-Induced Fluorescence (SIF) Retrievals,Remote Sensing,2020,10.3390/rs12152346,38,J. Joiner; Y. Yoshida; P. Köhler; P. Campbell; C. Frankenberg; C. Tol; Peiqi Yang; N. Parazoo; L. Guanter; Ying Sun
exclude,0.029,Observational Constraints on the Response of High‐Latitude Northern Forests to Warming,AGU Advances,2020,10.1029/2020av000228,33,Junjie Liu; P. Wennberg; N. Parazoo; Yi Yin; C. Frankenberg
exclude,0.029,Simplified physically based retrieval of sun-induced chlorophyll fluorescence from GOSAT data,IEEE Geoscience and Remote Sensing Letters,2015,10.1109/lgrs.2015.2407051,33,P. Köhler; L. Guanter; C. Frankenberg
exclude,0.029,Tracking Seasonal and Interannual Variability in Photosynthetic Downregulation in Response to Water Stress at a Temperate Deciduous Forest,Journal of Geophysical Research - Biogeosciences,2020,10.1029/2018jg005002,32,Liyin He; J. Wood; Ying Sun; T. Magney; D. Dutta; P. Köhler; Yongguang Zhang; Yi Yin; C. Frankenberg
exclude,0.029,Optimal inverse estimation of ecosystem parameters from observations of carbon and energy fluxes,Biogeosciences,2019,10.5194/bg-16-77-2019,30,D. Dutta; D. Schimel; Ying Sun; C. van der Tol; C. Frankenberg
exclude,0.029,Testing stomatal models at the stand level in deciduous angiosperm and evergreen gymnosperm forests using CliMA Land (v0.1),Geoscientific Model Development,2021,10.5194/gmd-14-6741-2021,29,Yujie Wang; P. Köhler; Liyin He; R. Doughty; R. Braghiere; J. Wood; C. Frankenberg
exclude,0.029,Comment on “Recent global decline of CO2 fertilization effects on vegetation photosynthesis”,Science,2021,10.1126/science.abg2947,28,C. Frankenberg; Yi Yin; B. Byrne; Liyin He; P. Gentine
exclude,0.029,On the Consequences of Resampling Microwave Radiometer Observations for Use in Retrieval Algorithms,,2009,10.1175/2009jamc2155.1,27,A. Rapp; M. Lebsock; C. Kummerow
exclude,0.029,Forests for forests: combining vegetation indices with solar-induced chlorophyll fluorescence in random forest models improves gross primary productivity prediction in the boreal forest,Environmental Research Letters,2022,10.1088/1748-9326/aca5a0,27,Z. Pierrat; J. Bortnik; Bruce Johnson; A. Barr; T. Magney; D. Bowling; N. Parazoo; C. Frankenberg; U. Seibt; J. Stutz
exclude,0.029,Remote‐sensing constraints on South America fire traits by Bayesian fusion of atmospheric and surface data,,2015,10.1002/2014gl062584,27,A. A. Bloom; J. Worden; Zhe Jiang; H. Worden; T. Kurosu; C. Frankenberg; D. Schimel
exclude,0.029,"A Comparison of In Situ Aircraft Measurements of Carbon Dioxide and Methane to GOSAT Data Measured Over Railroad Valley Playa, Nevada, USA",IEEE Transactions on Geoscience and Remote Sensing,2014,10.1109/tgrs.2014.2318201,26,J. Tadić; M. Loewenstein; C. Frankenberg; A. Butz; M. Roby; L. Iraci; E. Yates; W. Gore; A. Kuze
exclude,0.029,An investigation of microphysics and subgrid‐scale variability in warm‐rain clouds using the A‐Train observations and a multiscale modeling framework,,2017,10.1002/2016jd026404,25,Hanii Takahashi; M. Lebsock; Kentaroh Suzuki; G. Stephens; Minghuai Wang
exclude,0.029,"On the impact of canopy model complexity on simulated carbon, water, and solar-induced chlorophyll fluorescence fluxes",Biogeosciences,2021,10.5194/bg-2021-214,25,Yujie Wang; C. Frankenberg
exclude,0.029,Causes of WRF surface energy fluxes biases in a stratocumulus region,Climate Dynamics,2015,10.1007/s00382-015-2599-9,25,A. Jousse; A. Hall; F. Sun; João Paulo Ramos Teixeira
exclude,0.029,Difference in seasonal peak timing of soybean far-red SIF and GPP explained by canopy structure and chlorophyll content,Remote Sensing of Environment,2022,10.1016/j.rse.2022.113104,23,Genghong Wu; Chongya Jiang; H. Kimm; Sheng Wang; C. Bernacchi; C. Moore; A. Suyker; Xi Yang; T. Magney; C. Frankenberg; Youn-Mi Ryu; Benjamin Dechant; K. Guan
exclude,0.029,Interregional differences in MODIS‐derived cloud regimes,,2016,10.1002/2016jd025193,20,J. Leinonen; M. Lebsock; L. Oreopoulos; N. Cho
exclude,0.029,Regional Assessments of Low Clouds against Large-Scale Stability in CAM5 and CAM-CLUBB Using MODIS and ERA-Interim Reanalysis Data,,2015,10.1175/jcli-d-14-00184.1,20,T. Kubar; Graeme Stephens; M. Lebsock; V. Larson; P. Bogenschutz
exclude,0.029,An observed tropical oceanic radiative-convective cloud feedback.,,2010,10.1175/2009jcli3091.1,20,M. Lebsock; C. Kummerow; G. Stephens
exclude,0.029,"Consistent evaluation of GOSAT, SCIAMACHY, CarbonTracker, and MACC through comparisons to TCCON",,2015,10.5194/amtd-8-6217-2015,15,S. Kulawik; D. Wunch; C. O’Dell; C. Frankenberg; M. Reuter; T. Oda; F. Chevallier; V. Sherlock; M. Buchwitz; G. Osterman; C. Miller; P. Wennberg; I. Morino; M. Dubey; N. Deutscher; J. Notholt; F. Hase; T. Warneke; R. Sussmann; J. Robinson; K. Strong; M. Schneider; J. Wolf
exclude,0.029,Atmospheric General Circulation Models,Encyclopedia of Remote Sensing,2014,10.1007/978-0-387-36699-9_8,13,J. Teixeira; Mark Taylor; A. Persson; G. Matheou
exclude,0.029,Testing stomatal models at stand level in deciduous angiosperm and evergreen gymnosperm forests using CliMA Land (v0.1),,2021,10.5194/gmd-2021-154,13,Yujie Wang; P. Köhler; Liyin He; R. Doughty; R. Braghiere; J. Wood; C. Frankenberg
exclude,0.029,Eastern Pacific Cloud Aerosol Precipitation Experiment (EPCAPE) Science Plan,,2021,10.2172/1804710,12,Lynn Russell; B. Pnnl; D. Lubin; I. Silber; E. Eloranta; J. Muelmenstaedt; S. Burrows; A. Aiken; Dié Wang; M. Petters; Mark Miller; A. Ackerman; A. Fridlind; M. Witte; M. Lebsock; D. Painemal; R. Chang; J. Liggio; M. Wheeler
exclude,0.029,Incompressible variable-density turbulence in an external acceleration field,Journal of Fluid Mechanics,2017,10.1017/jfm.2017.490,9,Ilana Gat; G. Matheou; D. Chung; P. Dimotakis
exclude,0.029,First Light Demonstration of Red Solar Induced Fluorescence for Harmful Algal Bloom Monitoring,Geophysical Research Letters,2023,10.1029/2022gl101715,7,Kelly M. Luis; P. Köhler; C. Frankenberg; M. Gierach
exclude,0.029,Scientific Communities Striving for a Common Cause: Innovations in Carbon Cycle Science,Bulletin of The American Meteorological Society - (BAMS),2020,10.1175/bams-d-19-0306.1,7,M. Whelan; L. Anderegg; Grayson Badgley; J. Campbell; R. Commane; C. Frankenberg; T. Hilton; L. Kuai; N. Parazoo; Y. Shiga; Yuting Wang; J. Worden
exclude,0.029,"The greenhouse gas project of Esa's climate change initiative (GHG-CCI) : Overview, achievements and future plans","Algorithmic Approaches for Transportation Modeling, Optimization, and Systems",2015,10.5194/isprsarchives-xl-7-w3-165-2015,6,M. Buchwitz; M. Reuter; O. Schneising; H. Boesch; I. Aben; M. Alexe; R. Armante; P. Bergamaschi; H. Bovensmann; D. Brunner; B. Buchmann; J. Burrows; A. Butz; F. Chevallier; A. Chédin; C. Crevoisier; S. Gonzi; M. Mazière; E. D. Wachter; R. Detmers; B. Dils; C. Frankenberg; P. Hahne; O. Hasekamp; W. Hewson; J. Heymann; S. Houweling; M. Hilker; T. Kaminski; G. Kuhlmann; A. Laeng; T. V. Leeuwen; G. Lichtenberg; J. Marshall; S. Noel; J. Notholt; P. Palmer; R. Parker; M. Scholze; G. Stiller; T. Warneke; C. Zehner
exclude,0.029,Spatial Variation in Humidity and the Onset of Seasonal Influenza Across the Contiguous United States,GeoHealth,2021,10.1029/2021gh000469,6,E. Serman; H. Thrastarson; M. Franklin; João Paulo Ramos Teixeira
exclude,0.029,High Resolution Global Contiguous SIF Estimates Derived from OCO-2 SIF and MODIS,,2019,10.3334/ornldaac/1696,4,L. Yu; J. Wen; C. Y. Chang; C. Frankenberg; Y. Sun
exclude,0.029,2022: DOE-NOAA Marine Cloud Brightening Workshop,,2022,10.2172/1902718,3,G. Feingold; V. Ghate; Lynn Russell; P. Blossey; W. Cantrell; M. Christensen; M. Diamond; A. Gettelman; F. Glassmeier; James Haywood; F. Hoffmann; C. Kaul; M. Lebsock; A. McComiskey; D. McCoy; Y. Ming; J. Muelmenstaedt; A. Possner; Prasanth Prabhakaran; P. Quinn; S. Schmidt; R. Shaw; C. Singer; A. Sorooshian; V. Toll; Jessica S. Wan; R. Wood; Fan Yang; Jianhao Zhang; Xue-Song Zheng
exclude,0.029,Didactic Speech Synthesizer: Acoustic Module - Formants Model,International Conference on Bio-inspired Systems and Signal Processing,2013,10.5220/0004249603560359,3,João Paulo Ramos Teixeira; Anildo P. Fernandes
exclude,0.029,Modeling global carbon and water fluxes and hyperspectral canopy radiative transfer simultaneously using a next generation land surface model—CliMA Land,,2022,10.1002/essoar.10509956.1,2,Yujie Wang; R. Braghiere; M. Longo; A. Norton; P. Köhler; R. Doughty; Yi Yin; A. A. Bloom; C. Frankenberg
exclude,0.029,"Supplementary material to ""Accelerating methane growth rate from 2010 to 2017: leading contributions from the tropics and East Asia""",,2020,10.5194/acp-2020-649-supplement,2,Yi Yin; F. Chevallier; P. Ciais; P. Bousquet; M. Saunois; Bo Zheng; J. Worden; A. A. Bloom; R. Parker; D. Jacob; E. Dlugokencky; C. Frankenberg
exclude,0.029,Scaling Behavior of a Turbulent Kinetic Energy Closure Scheme for the Stably Stratified Atmosphere: A Steady-State Analysis,Journal of the Atmospheric Sciences,2020,10.1175/jas-d-19-0332.1,2,M. MacDonald; João Paulo Ramos Teixeira
exclude,0.029,Developing a voiced information retrieval system for the portuguese language capable to handle both brazilian and portuguese spoken versions,EUROSPEECH,1999,10.21437/eurospeech.1999-91,2,Márcio N. de Souza; E. Caprini; G. J. C. Machado; M. V. Ludolf; L. Calôba; J. Seixas; F. Resende; S. Netto; D. Freitas; João Paulo Ramos Teixeira; Carlos Espain; V. Pera; F. Moreira
exclude,0.029,Millimeter- and Submillimeter-Wave Differential Absorption Radar,European Radar Conference,2021,10.1109/eurad48048.2021.00102,1,K. Cooper; R. Roy; J. Siles; M. Lebsock; L. Millán; R. Rodriguez-Monje; R. Dengler; Omkar Pradhan; L. Tamppari; B. Drouin
exclude,0.029,Differential absorption radar techniques – Part 1: Surface pressure,,2014,10.5194/amtd-7-5795-2014,1,L. Millán; M. Lebsock; N. Livesey; S. Tanelli; G. Stephens
exclude,0.029,Probing the sensitivity of polarimetric O 2 A-band measurements to clouds with emphasis on potential OCO-2 and GOSAT retrievals,,2014,10.5194/amtd-7-9603-2014,1,S. Sanghavi; M. Lebsock; G. Stephens
exclude,0.029,Cloud Properties,Encyclopedia of Remote Sensing,2014,10.1007/978-0-387-36699-9_17,1,M. Lebsock; Steve Cooper
exclude,0.029,Satellite-based characterization of methane point sources in the Permian Basin,,2021,10.5194/egusphere-egu21-15877,1,I. Irakulis‐Loitxate; L. Guanter; Yin-Nian Liu; D. Varon; J. Maasakkers; Yuzhong Zhang; A. Chulakadabba; S. Wofsy; A. Thorpe; R. Duren; C. Frankenberg; D. Lyon; D. Cusworth; Yongguang Zhang; K. Segl; Javier Gorroño; Elena Sánchez-García; M. Sulprizio; I. Aben; D. Jacob
exclude,0.029,"Optimal Inverse Estimation of Ecosystem Parameters from
Observations of Carbon and Energy Fluxes",,2018,10.5194/bg-2018-303,1,D. Dutta; D. Schimel; Ying Sun; C. van der Tol; C. Frankenberg
exclude,0.029,The 4-Corners methane hotspot: Mapping CH 4 plumes at 60km through 1m resolution using space- and airborne spectrometers,,2015,,1,C. Frankenberg; A. Thorpe; S. Hook; R. Green; D. Thompson; E. Kort; G. Hulley; N. Vance; B. Bue; A. Aubrey
exclude,0.029,A climatology of cold pools distinct from background turbulence at the Eastern North Atlantic observations site,,,,1,M. Smalley; Mikael K. Witte; Jong‐Hoon Jeong; M. Chinita
exclude,0.029,Vorticity alignment and spectral statistics in a variable-density turbulent flow,,2016,,0,Ilana Gat; G. Matheou; D. Chung; P. Dimotakis
exclude,0.029,LES results of the GABLS4 exercice : an intercomparison of models in extremely stable conditions over Antarctica,,2016,,0,F. Couvreux; E. Bazile; G. Canut; Le Moigne; B. Maronga; van Bart Stratum; S. Basu; V. Fuka; A. Moene; J. Edwards; G. Matheou; É. Vignon; W. Maurel; O. Traullé
exclude,0.029,"Turbulence, Climate and Supercomputers",,2014,10.5642/steam.20140102.32,0,G. Matheou
exclude,0.029,Stochastic Convection Parameterizations,,2012,,0,J. Teixeira; C. Reynolds; K. Suselj; G. Matheou
exclude,0.029,On the Resolution and Noise Characteristics of GPS Radio Occultation Retrievals: A Simulation Study,,2012,,0,C. Ao; F. Xie; T. Meehan; A. Mannucci; G. Matheou
exclude,0.029,Dimming the Sun (DimSun) using Controllable Swarm of Smallbody Regolith Particles,IEEE Aerospace Conference,2025,10.1109/aero63441.2025.11068752,0,Saptarshi Bandyopadhyay; Sriramya Bhamidipati; Maira Saboia da Silva; Mark T. Richardson; M. Hakuba; M. Lebsock; Aditya A. Paranjape; A. Nanjangud; Tushar Jadhav; C. Percival; E. Fishbein; J. Reager; Amir Rahmani
exclude,0.029,"Comment on egusphere-2022-1217 Anonymous Referee #2 Referee comment on ""The classification of atmospheric hydrometeors and aerosols from the EarthCARE radar and lidar: the A-TC, C-TC and AC-TC products"" by Abdanour Irbah",,2023,,0,M. Lebsock
exclude,0.029,"Editorial: Remote sensing of cloud, aerosols, and radiation from satellites",Frontiers in Remote Sensing,2022,10.3389/frsen.2022.1040835,0,Á. M. da Silva; S. Kato; H. Baker; J. Redemann; D. Posselt; R. Ferrare; M. Lebsock
exclude,0.029,Demonstration of a New Water Vapor Radar Field Campaign Report,,2019,10.2172/1573484,0,M. Lebsock; B. Pnnl; R. Roy; K. Cooper; L. Millán
exclude,0.029,Exploiting the Surface Reflectance from CloudSat to Constrain the CLWP and Evaluate cloud climatologies.,,2018,,0,M. Lebsock
exclude,0.029,"Erratum to ""Atmospheric Humidity Sounding Using Differential Absorption Radar Near 183 GHz""",IEEE Geoscience and Remote Sensing Letters,2018,10.1109/lgrs.2018.2844561,0,K. Cooper; R. Monje; L. Millán; M. Lebsock; S. Tanelli; J. Siles; Choonsup Lee; Andrew Brown
exclude,0.029,"Supplementary material to ""Liquid marine cloud geometric thickness retrieved from OCO-2's oxygen A-band spectrometer""",,2018,10.5194/amt-2018-387-supplement,0,M. Richardson; J. Leinonen; H. Cronk; J. McDuffie; M. Lebsock; G. Stephens
exclude,0.029,Improvements to the JPL EDMF Cloud Parameterization by a Suite of Global A-Train Satellite Observations,,2017,,0,M. Smalley; K. Suselj; M. Lebsock
exclude,0.029,Differential Absorption Radar for Water Vapor Sounding,,2017,,0,M. Lebsock
exclude,0.029,"Correction to: An Observational View of Relationships Between Moisture Aggregation, Cloud, and Radiative Heating Profiles",Surveys in geophysics,2017,10.1007/s10712-017-9449-8,0,M. Lebsock; T. L’Ecuyer; R. Pincus
exclude,0.029,Performance assessment of a spaceborne cloud--precipitation radar concept,,2015,,0,J. Leinonen; M. Lebsock; S. Tanelli; K. Suzuki; H. Yashiro; Y. Miyamoto
exclude,0.029,Evaluation of interregional variability in MODIS cloud regimes,,2015,,0,J. Leinonen; M. Lebsock; L. Oreopoulos; N. Cho
exclude,0.029,A satellite observation test bed for cloud parameterization development,,2015,,0,M. Lebsock; K. Suselj
exclude,0.029,Physical-based validation of unified parameterization based on satellite observation of cloud and precipitation properties,,2015,,0,K. Suselj; M. Lebsock
exclude,0.029,Observational constraints on the sub-grid variability of cloud and rain: Implications for microphysical parameterization,,2012,,0,M. Lebsock; H. Morrison; A. Gettelman
exclude,0.029,Precipitation driving of droplet concentration 1 variability in marine low clouds 2 3 4,,2012,,0,R. Wood; D. Leon; M. Lebsock; J. Snider; A. Clarke
exclude,0.029,Sub-grid scale variability of cloud and rain: Implications for microphysical parameterization,,2012,,0,M. Lebsock
exclude,0.029,A Climate Process Team focused on better representation of aerosol indirect effects in climate models through improved cloud macrophysical parameterization,,2011,,0,R. Wood; V. Larson; L. Donner; J. Golaz; H. Guo; A. Gettelman; H. Morrison; P. Bogenschutz; G. Feingold; T. Yamaguchi; Seoung-Soo Lee; G. Stephens; M. Lebsock; T. Kubar; D. Grosvenor
exclude,0.029,Aerosol Indirect Effects on Warm Clouds as Observed by the A-Train Satellites,,2008,,0,G. Stephens; M. Lebsock
exclude,0.029,Sensitivity analysis and optimal estimation retrieval of aerosol optical properties over oceans utilizing simulated multi-angular and polarized radiances,SPIE Remote Sensing,2005,10.1117/12.638609,0,M. Lebsock; G. Stephens
exclude,0.029,"Supplemental Information for ""A Convolutional Neural Network for Spatial Downscaling of Space Derived Solar-Induced Chlorophyll Fluorescence (SIFnet)""",,2021,,0,Johannes Gensheimer; A. Turner; P. Köhler; C. Frankenberg; Jia Chen
exclude,0.029,"Combining SIF, reflectance, and leaf scale measuremnts to assess the effcets of interannual changes in winter rainfall on tree physiology during the following summer drought period in a dry Mediterranean pine forest",,2021,10.5194/egusphere-egu21-15086,0,A. Cochavi; E. Rotenberg; F. Tatarinov; Philipp Kӧhler; C. Frankenberg; D. Yakir
exclude,0.029,"Supplementary material to ""The Global Methane Budget 2000–2017""",,2019,10.5194/essd-2019-128-supplement,0,M. Saunois; A. Stavert; B. Poulter; P. Bousquet; J. Canadell; R. Jackson; P. Raymond; E. Dlugokencky; S. Houweling; P. Patra; P. Ciais; V. Arora; D. Bastviken; P. Bergamaschi; D. Blake; G. Brailsford; L. Bruhwiler; K. Carlson; M. Carrol; S. Castaldi; N. Chandra; C. Crevoisier; P. Crill; K. Covey; C. Curry; G. Etiope; C. Frankenberg; N. Gedney; M. Hegglin; L. Höglund-Isaksson; G. Hugelius; M. Ishizawa; A. Ito; G. Janssens‑Maenhout; K. Jensen; F. Joos; T. Kleinen; P. Krummel; R. Langenfelds; G. Laruelle; Licheng Liu; T. Machida; S. Maksyutov; K. McDonald; J. McNorton; P. Miller; J. Melton; I. Morino; J. Müller; Fabiola Murgía-Flores; V. Naik; Y. Niwa; S. Noce; S. O'Doherty; R. Parker; C. Peng; S. Peng; G. Peters; C. Prigent; R. Prinn; M. Ramonet; P. Régnier; W. Riley; J. Rosentreter; A. Segers; I. Simpson; Hao Shi; Steven J. Smith; L. Steele; B. Thornton; H. Tian; Y. Tohjima; F. Tubiello; A. Tsuruta; N. Viovy; A. Voulgarakis; T. Weber; M. van Weele; G. R. van der Werf; R. Weiss; D. Worthy; D. Wunch; Yiyi Yin; Y. Yoshida; Wenxing Zhang; Zhen Zhang; Yuanhong Zhao; Bo Zheng; Qing Zhu; Qiu'an Zhu; Q. Zhuang
exclude,0.029,The Response of Sun-induced Chlorophyll Fluorescence to Remotely Sensed Surface Soil Moisture and Terrestrial Water Storage,,2019,,0,V. Humphrey; P. Gentine; C. Frankenberg
exclude,0.029,"CMS: Atmospheric CO2 and C Isotopes, Fossil Fuel Contributions, California, 2014-2015",,2018,10.3334/ornldaac/1641,0,H. Graven; M. Fischer; T. Lueker; Seongeun Jeong; T. Guilderson; R. Keeling; R. Bambha; K. Brophy; W. Callahan; X. Cui; C. Frankenberg; K. Gurney; B. LaFranchi; S. Lehman; H. Michelsen; John B. Miller; S. Newman; W. Paplawsky; N. Parazoo; C. Sloop; S. Walker
exclude,0.029,Effects of Methane and Hydroxyl Radical Chemistry on Decadal Methane Emissions Estimates,,2018,,0,N. Nguyen; C. Frankenberg; Y. Yin; A. Turner
exclude,0.029,"Variations of Solar-Induced Fluorescence, Carbon Dioxide, and Water Cycle",,2018,,0,A. Studwell; Xun Jiang; A. Corbett; E. Creecy; J. La; Liming Li; C. Frankenberg; Y. Yung
exclude,0.029,A Multi-decadal Time Series of Vegetation Chlorophyll Fluorescence and Derived Gross Primary Production for NASA MEaSUREs,,2018,,0,N. Parazoo; C. Frankenberg; P. Koehler; J. Joiner; Y. Yoshida; V. Yadav; Ying Sun; D. Drewry; T. Magney; D. Schimel; T. Kurosu
exclude,0.029,Lawrence Berkeley National Laboratory Recent Work Title Assessing fossil fuel CO 2 emissions in California using atmospheric observations and models,,2018,,0,H. Graven; M. Fischer; T. Lueker; S. Jeong; T. Guilderson; R. Keeling; R. Bambha; K. Brophy; Callahan; X. Cui; C. Frankenberg; K. Gurney; B. LaFranchi; S. Lehman; H. Michelsen; J. Miller; S. Newman; W. Paplawsky; N. Parazoo; C. Sloop; S. Walker
exclude,0.029,Remote sensing of methane and carbon dioxide point sources from space: lessons-learned and future prospects,,2018,,0,R. Duren; A. Thorpe; C. Frankenberg; Siraput Jongaramrungruang; S. Rao; K. Foster; V. Yadav; B. Bue; D. Thompson; Markus Foote; P. Dennison; R. Green; C. Miller
exclude,0.029,Contribution of tropical wetland and biomass burning emissions to the methane growth rate: new insights from lower tropospheric partial column retrievals,,2017,,0,Yi Yin; J. Worden; A. Bloom; C. Frankenberg
exclude,0.029,OCO-2 chlorophyll fluorescence tracks late-summer photosynthesis decrease due to water stress at Missouri Ozark site,,2017,,0,Liyin He; C. Frankenberg; J. Wood; Y. Sun
exclude,0.029,A Pilot Study to Evaluate California's Fossil Fuel CO 2 Emissions Using Atmospheric Observations,,2016,,0,H. Graven; M. Fischer; T. Lueker; T. Guilderson; K. Brophy; R. Keeling; T. Arnold; R. Bambha; W. Callahan; J. Campbell; X. Cui; C. Frankenberg; Y. Hsu; L. Iraci; Seongeun Jeong; Jooil Kim; B. LaFranchi; S. Lehman; A. Manning; H. Michelsen; John B. Miller; S. Newman; B. Paplawsky; N. Parazoo; C. Sloop; S. Walker; M. Whelan; D. Wunch
exclude,0.029,Consistency of SIF and EVI based GPP estimates over boreal evergreen needle leaf forests with atmospheric CO2 measurements,,2016,,0,B. Byrne; D. Wunch; Dylan B. A. Jones; K. Strong; F. Deng; C. Frankenberg
exclude,0.029,Attributing methane and carbon dioxide emissions from anthropogenic and natural sources using AVIRIS-NG,,2016,,0,A. Thorpe; C. Frankenberg; D. Thompson; R. Duren; A. Aubrey; B. Bue; R. Green; K. Gerilowksi; T. Krings; J. Borchardt; E. Kort; C. Sweeney; S. Conley; D. Roberts; P. Dennison; A. Ayasse
exclude,0.029,Mapping pan-Arctic CH 4 emissions using an adjoint method by integrating process-based wetland and lake biogeochemical models and atmospheric CH 4 concentrations,,2015,,0,Z. Tan; Q. Zhuang; D. Henze; C. Frankenberg; E. Dlugokencky; C. Sweeney; A. Turner
exclude,0.029,TOPDOWN 2015: A Multi-aircraft Assessment of Methane Emissions in the Four Corners Region,,2015,,0,E. Kort; M. L. Smith; A. Gvakharia; C. Sweeney; C. Frankenberg; S. Conley
exclude,0.029,Airborne passive remote sensing of large-scale methane emissions from oil fields in California's San Joaquin Valley and validation by airborne in-situ measurements - Initial results from COMEX,,2015,,0,K. Gerilowski; S. Krautwurst; D. Thompson; A. Thorpe; R. Kolyer; H. Jonsson; T. Krings; C. Frankenberg; M. Horstjann; I. Leifer; M. Eastwood; R. Green; S. Vigil; M. Fladeland; D. Schüttemeyer; J. Burrows; H. Bovensmann
exclude,0.029,Orbiting Carbon Observatory-2 (OCO-2) Cloud Screening; Validation Against Collocated MODIS and Initial Comparison to CALIOP Data,,2015,,0,A. Savtchenko; M. Gunson; D. Crisp; P. Partain; A. Chang; E. J. Rosenthal; C. Frankenberg; R. Nelson; A. Eldering; C. O’Dell; Heather Cronk; T. Taylor
exclude,0.029,Assimilation of atmospheric CH4 products,,2014,,0,S. Massart; A. Agustí-Panareda; I. Aben; A. Butz; F. Chevallier; C. Crevosier; R. Engelen; C. Frankenberg; O. Hasekamp
exclude,0.029,The added value of water isotopic measurements,,2014,,0,V. Gryazin; C. Risi; J. Jouzel; N. Kurita; J. Worden; C. Frankenberg; V. Bastrikov; K. Gribanov; O. Stukova
exclude,0.029,A Comparison of Aerosol Parameterizations in the ACOS X CO2 Retrieval Algorithm,,2014,,0,R. Nelson; C. O’Dell; D. Crisp; A. Eldering; C. Frankenberg; M. Gunson; V. Natraj; D. Fu
exclude,0.029,Remote Sensing of chlorophyll fluorescence and the impact of clouds on the retrival,,2013,,0,P. Köhler; L. Guanter; C. Frankenberg
exclude,0.029,Effet of instrument sensitivity on relationships between total-column δD and precipitable water,,2013,,0,C. Risi; D. Noone; C. Frankenberg; J. Worden
exclude,0.029,CO profiles from SCIAMACHY cloud slicing,,2013,,0,C. Liu; S. Beirle; T. Butler; P. Hoor; C. Frankenberg; P. Jöckel; M. P. D. Vries; U. Platt; A. Pozzer; M. Lawrence; J. Lelieveld; H. Tost; T. Wagner
exclude,0.029,Implementação de Técnica para a Detecção do Complexo QRS em Sinais de ECG,,2020,10.14209/sbrt.2020.1570644478,0,G. S. Lazaretti; Khaled Bakri; E. Kuhn; João Paulo Ramos Teixeira
exclude,0.0,Global and time-resolved monitoring of crop photosynthesis with chlorophyll fluorescence,Proceedings of the National Academy of Sciences of the United States of America,2014,10.1073/pnas.1320008111,1008,L. Guanter; Yongguang Zhang; M. Jung; J. Joiner; M. Voigt; J. Berry; C. Frankenberg; A. Huete; P. Zarco-Tejada; Jung‐Eun Lee; M. Moran; G. Ponce-Campos; C. Beer; Gustau Camps-Valls; N. Buchmann; D. Gianelle; K. Klumpp; A. Cescatti; J. Baker; T. Griffis
exclude,0.0,Linking chlorophyll a fluorescence to photosynthesis for remote sensing applications: mechanisms and challenges.,Journal of Experimental Botany,2014,10.1093/jxb/eru191,1004,A. Porcar-Castell; E. Tyystjärvi; J. Atherton; C. van der Tol; J. Flexas; E. Pfündel; J. Moreno; C. Frankenberg; J. Berry
exclude,0.0,An update on Earth's energy balance in light of the latest global observations,,2012,10.1038/ngeo1580,912,G. Stephens; Juilin Li; M. Wild; C. Clayson; N. Loeb; S. Kato; T. L’Ecuyer; P. Stackhouse; M. Lebsock; T. Andrews
exclude,0.0,CloudSat mission: Performance and early science after the first year of operation,,2008,10.1029/2008jd009982,907,G. Stephens; D. Vane; S. Tanelli; E. Im; S. Durden; M. Rokey; D. Reinke; P. Partain; G. Mace; R. Austin; T. L’Ecuyer; J. Haynes; M. Lebsock; Kentaroh Suzuki; D. Waliser; Dong L. Wu; J. Kay; A. Gettelman; Zhien Wang; R. Marchand
exclude,0.0,"Remote sensing of drought: Progress, challenges and opportunities",,2015,10.1002/2014rg000456,798,A. Aghakouchak; A. Farahmand; F. Melton; João Paulo Ramos Teixeira; Martha C. Anderson; B. Wardlow; C. Hain
exclude,0.0,Optical vegetation indices for monitoring terrestrial ecosystems globally,Nature Reviews Earth & Environment,2022,10.1038/s43017-022-00298-5,703,Yelu Zeng; D. Hao; A. Huete; Benjamin Dechant; J. Berry; J. M. Chen; J. Joiner; C. Frankenberg; B. Bond‐Lamberty; Youn-Mi Ryu; J. Xiao; G. Asrar; Min Chen
exclude,0.0,OCO-2 advances photosynthesis observation from space via solar-induced chlorophyll fluorescence,Science,2017,10.1126/science.aam5747,641,Ying Sun; C. Frankenberg; J. Wood; D. Schimel; M. Jung; L. Guanter; D. Drewry; D. Drewry; M. Verma; A. Porcar-Castell; T. Griffis; L. Gu; T. Magney; P. Köhler; Bradley S. Evans; K. Yuen
exclude,0.0,Observing terrestrial ecosystems and the carbon cycle from space,Global Change Biology,2015,10.1111/gcb.12822,489,D. Schimel; R. Pavlick; J. Fisher; G. Asner; S. Saatchi; P. Townsend; C. Miller; C. Frankenberg; K. Hibbard; P. Cox
exclude,0.0,Prospects for Chlorophyll Fluorescence Remote Sensing from the Orbiting Carbon Observatory-2,,2014,10.1016/j.rse.2014.02.007,473,C. Frankenberg; C. O’Dell; J. Berry; L. Guanter; J. Joiner; P. Köhler; R. Pollock; T. Taylor
